8000000000.000 -9.8958968230E-002 +1.2409133515E-002 
8100000000.000 -1.0727487320E-001 +3.8675270812E-002 
8200000000.000 -1.7388093851E-003 +3.5124268274E-002 
8300000000.000 -5.9532879936E-002 +1.7840629388E-002 
8400000000.000 -1.3355335333E-001 +6.5640829685E-002 
8500000000.000 -5.6241636863E-002 +5.9550813673E-002 
8600000000.000 -2.6960341147E-002 +8.1907411128E-003 
8700000000.000 -9.0571687196E-002 +7.2390382969E-002 
8800000000.000 -6.6156655627E-002 +8.1901349322E-002 
8900000000.000 -2.9153908588E-002 +2.4491022776E-002 
9000000000.000 -3.5270134279E-002 +3.4463760478E-002 
9100000000.000 -6.1150070873E-002 +8.3079600616E-002 
9200000000.000 -4.8000952196E-002 +4.2845009543E-002 
9300000000.000 -5.1284729471E-002 +2.3987319866E-002 
9400000000.000 -5.6653896645E-002 +4.0208927176E-002 
9500000000.000 -6.6313904625E-002 +8.4974629378E-002 
9600000000.000 -5.4501429926E-002 +6.6219549245E-002 
9700000000.000 -1.7038863768E-002 +4.2118130276E-002 
9800000000.000 -3.8336009792E-002 +6.8706949762E-002 
9900000000.000 -4.2042402988E-002 +7.0687455879E-002 
10000000000.000 -4.1751872238E-002 +5.4309449809E-002 
10100000000.000 -2.4377655395E-002 +3.3343238034E-002 
10200000000.000 -5.9360906962E-002 +9.4318515390E-002 
10300000000.000 -1.6116670447E-002 +1.0253285566E-001 
10400000000.000 -1.8870969508E-002 +2.2196866014E-002 
10500000000.000 -5.2107237082E-002 +4.8872467510E-002 
10600000000.000 -2.0420848561E-002 +1.5193387583E-001 
10700000000.000 +5.6823574022E-002 +4.1982643529E-002 
10800000000.000 -6.8072090769E-002 -3.5783723011E-002 
10900000000.000 -2.9966157065E-002 +1.4161467280E-001 
11000000000.000 +9.4834241647E-002 +6.3813352156E-002 
11100000000.000 -4.9308407516E-002 -3.4893962998E-002 
11200000000.000 -7.4156730671E-002 +8.1365336948E-002 
11300000000.000 +6.5465987173E-002 +9.9961293170E-002 
11400000000.000 +2.8486815063E-002 -2.1727927008E-002 
11500000000.000 -8.8747493736E-002 +2.4538506798E-002 
11600000000.000 +2.7995194463E-002 +9.8571616378E-002 
11700000000.000 +5.6849320605E-002 -8.7287497513E-003 
11800000000.000 -5.6310843450E-002 +6.2646503031E-003 
11900000000.000 -4.6996933480E-002 +7.0144424588E-002 
12000000000.000 +6.0626736428E-002 +6.8705354252E-002 
