8000000000.000 +2.1092315489E-003 +3.5465043898E-003 
8100000000.000 +4.1428294271E-003 +4.3739780571E-004 
8200000000.000 +2.9229418179E-003 -2.9056976845E-003 
8300000000.000 -4.4062248432E-004 -4.1394027012E-003 
8400000000.000 -3.5241202782E-003 -2.2574125212E-003 
8500000000.000 -4.0591134377E-003 +1.1858514612E-003 
8600000000.000 -1.8054600933E-003 +3.8201673059E-003 
8700000000.000 +1.3861291720E-003 +3.6492955001E-003 
8800000000.000 +3.1695901811E-003 +1.0177394810E-003 
8900000000.000 +2.6767301698E-003 -2.1239544976E-003 
9000000000.000 +4.9011916551E-004 -3.4315958148E-003 
9100000000.000 -1.7972035825E-003 -2.0155920490E-003 
9200000000.000 -2.2941297111E-003 +1.1194470293E-003 
9300000000.000 -9.9410138493E-004 +3.3219349589E-003 
9400000000.000 +1.2138584315E-003 +3.0781413929E-003 
9500000000.000 +2.7504603391E-003 -2.1280949934E-005 
9600000000.000 +2.6051235307E-003 -3.3940514276E-003 
9700000000.000 +8.8468797434E-004 -4.2362131669E-003 
9800000000.000 -8.0485822666E-004 -2.0856453748E-003 
9900000000.000 -1.2270779990E-003 +1.9206848338E-003 
10000000000.000 -1.3632687599E-004 +4.7179512365E-003 
10100000000.000 +1.2132520915E-003 +3.7400586459E-003 
10200000000.000 +1.9512792257E-003 -1.9411050038E-004 
10300000000.000 +1.1638237414E-003 -4.2464434119E-003 
10400000000.000 -6.1263528891E-004 -5.2248840112E-003 
10500000000.000 -1.9122971529E-003 -2.3383003783E-003 
10600000000.000 -1.7731381410E-003 +1.9858812131E-003 
10700000000.000 -9.1180167964E-004 +4.5479071734E-003 
10800000000.000 +3.0914372730E-004 +3.5878276509E-003 
10900000000.000 +7.9182847540E-004 -1.4887868130E-004 
11000000000.000 +5.2377797212E-004 -3.2766967453E-003 
11100000000.000 -2.6453968637E-005 -3.7003193557E-003 
11200000000.000 -9.0934885630E-005 -1.1049997527E-003 
11300000000.000 -5.5878237589E-005 +2.3002236473E-003 
11400000000.000 -8.7991528666E-005 +3.8957976450E-003 
11500000000.000 -2.7525375039E-004 +2.5128224670E-003 
11600000000.000 -7.6098430111E-004 -4.5948806616E-004 
11700000000.000 -1.0495722064E-003 -2.8454614755E-003 
11800000000.000 -1.0202831758E-003 -2.9054642225E-003 
11900000000.000 -2.3177359342E-004 -4.1817326643E-004 
12000000000.000 +7.1640323079E-004 +2.1281515650E-003 
