1000000000.000 +3.4910786152E-001 -5.6327468157E-001 
1021875000.000 -6.4490520954E-001 +1.5014509857E-001 
1043750000.000 +5.6108707190E-001 +3.5002079606E-001 
1065625000.000 -1.4568270743E-001 -6.4302653074E-001 
1087500000.000 -3.5453486443E-001 +5.5458652973E-001 
1109375000.000 +6.4205664396E-001 -1.3796274364E-001 
1131250000.000 -5.5009150505E-001 -3.5670754313E-001 
1153125000.000 +1.3735093176E-001 +6.3697797060E-001 
1175000000.000 +3.5504114628E-001 -5.4466617107E-001 
1196875000.000 -6.3173043728E-001 +1.3494797051E-001 
1218750000.000 +5.3337746859E-001 +3.5682713985E-001 
1240625000.000 -1.2480483949E-001 -6.3404393196E-001 
1262500000.000 -3.5891985893E-001 +5.2990901470E-001 
1284375000.000 +6.3210725784E-001 -1.1889597774E-001 
1306250000.000 -5.2795302868E-001 -3.6083430052E-001 
1328125000.000 +1.1527526379E-001 +6.3223594427E-001 
1350000000.000 +3.6286219954E-001 -5.2795839310E-001 
1371875000.000 -6.3247865438E-001 +1.1396009475E-001 
1393750000.000 +5.3084445000E-001 +3.6326631904E-001 
1415625000.000 -1.1703576148E-001 -6.2829649448E-001 
1437500000.000 -3.6100384593E-001 +5.2467894554E-001 
1459375000.000 +6.2382739782E-001 -1.1320619285E-001 
1481250000.000 -5.1766467094E-001 -3.6026608944E-001 
1503125000.000 +1.0831126571E-001 +6.1808139086E-001 
1525000000.000 +3.6002764106E-001 -5.1087534428E-001 
1546875000.000 -6.1405396461E-001 +1.0331299901E-001 
1568750000.000 +5.0443190336E-001 +3.6416342854E-001 
1590625000.000 -9.6874564886E-002 -6.1387908459E-001 
1612500000.000 -3.6796742678E-001 +4.9928611517E-001 
1634375000.000 +6.1393451691E-001 -9.2095784843E-002 
1656250000.000 -4.9566599727E-001 -3.6956748366E-001 
1678125000.000 +8.6140923202E-002 +6.1190456152E-001 
1700000000.000 +3.7473857403E-001 -4.9021473527E-001 
1721875000.000 -6.1511600018E-001 +8.1792548299E-002 
1743750000.000 +4.9170821905E-001 +3.7466603518E-001 
1765625000.000 -8.3287030458E-002 -6.1536753178E-001 
1787500000.000 -3.7180092931E-001 +4.9241480231E-001 
1809375000.000 +6.0951006413E-001 -8.0280900002E-002 
1831250000.000 -4.8629188538E-001 -3.7370890379E-001 
1853125000.000 +7.6093517244E-002 +6.0656720400E-001 
1875000000.000 +3.7702175975E-001 -4.8208099604E-001 
1896875000.000 -6.0820102692E-001 +7.3995158076E-002 
1918750000.000 +4.8193383217E-001 +3.7709701061E-001 
1940625000.000 -7.4332773685E-002 -6.0349601507E-001 
1962500000.000 -3.7506389618E-001 +4.7073379159E-001 
1984375000.000 +6.0097128153E-001 -6.5562561154E-002 
2006250000.000 -4.6627712250E-001 -3.7243276834E-001 
2028125000.000 +5.7273071259E-002 +5.9174299240E-001 
2050000000.000 +3.7951564789E-001 -4.5977500081E-001 
2071875000.000 -5.8870303631E-001 +5.3612377495E-002 
2093750000.000 +4.4711551070E-001 +3.8138154149E-001 
2115625000.000 -4.1698809713E-002 -5.8738631010E-001 
2137500000.000 -3.8533574343E-001 +4.4124329090E-001 
2159375000.000 +5.8348077536E-001 -3.0676959082E-002 
2181250000.000 -4.3356743455E-001 -3.9615601301E-001 
2203125000.000 +2.3755891249E-002 +5.8704447746E-001 
2225000000.000 +4.0059375763E-001 -4.3047532439E-001 
2246875000.000 -5.8699083328E-001 +2.0321542397E-002 
2268750000.000 +4.2691156268E-001 +3.9877000451E-001 
2290625000.000 -2.0002380013E-002 -5.8177500963E-001 
2312500000.000 -3.9711597562E-001 +4.2108783126E-001 
2334375000.000 +5.8072423935E-001 -1.7410259694E-002 
2356250000.000 -4.1925638914E-001 -3.9115133882E-001 
2378125000.000 +1.2887685560E-002 +5.7048702240E-001 
2400000000.000 +3.9397722483E-001 -4.1199669242E-001 
2421875000.000 -5.6711530685E-001 +1.0056922212E-002 
2443750000.000 +4.0444880724E-001 +3.9433440566E-001 
2465625000.000 -3.0325138941E-003 -5.6431150436E-001 
2487500000.000 -3.9771413803E-001 +3.9636296034E-001 
2509375000.000 +5.6371951103E-001 +5.7419333607E-003 
2531250000.000 -3.9333832264E-001 -3.9584702253E-001 
2553125000.000 -1.1167580262E-002 +5.5346870422E-001 
2575000000.000 +4.0214419365E-001 -3.8724809885E-001 
2596875000.000 -5.5459785461E-001 -9.5143569633E-003 
2618750000.000 +3.8396060467E-001 +3.9748570323E-001 
2640625000.000 +1.1846604757E-002 -5.4895383120E-001 
2662500000.000 -3.9569845796E-001 +3.7776690722E-001 
2684375000.000 +5.4282748699E-001 +1.7504297197E-002 
2706250000.000 -3.7226092815E-001 -4.0150582790E-001 
2728125000.000 -1.7245410010E-002 +5.4742735624E-001 
2750000000.000 +3.9837935567E-001 -3.7208479643E-001 
2771875000.000 -5.4428148270E-001 -1.8436480314E-002 
2793750000.000 +3.7015667558E-001 +3.9445331693E-001 
2815625000.000 +1.7816551030E-002 -5.3921258450E-001 
2837500000.000 -3.9124020934E-001 +3.6714357138E-001 
2859375000.000 +5.3644889593E-001 +1.6575386748E-002 
2881250000.000 -3.6345490813E-001 -3.8294267654E-001 
2903125000.000 -2.5060284883E-002 +5.2812319994E-001 
2925000000.000 +3.8738891482E-001 -3.6319613457E-001 
2946875000.000 -5.2048414946E-001 -2.6024337858E-002 
2968750000.000 +3.5391515493E-001 +3.9562520385E-001 
2990625000.000 +2.9005911201E-002 -5.2520030737E-001 
3012500000.000 -4.0108904243E-001 +3.5239496827E-001 
3034375000.000 +5.3017592430E-001 +3.0018612742E-002 
3056250000.000 -3.5064616799E-001 -4.0284928679E-001 
3078125000.000 -3.0623748899E-002 +5.4103672504E-001 
3100000000.000 +3.9760324359E-001 -3.6283925176E-001 
3121875000.000 -5.3753334284E-001 -2.4192070588E-002 
3143750000.000 +3.6643484235E-001 +3.9072391391E-001 
3165625000.000 +1.9891075790E-002 -5.2572578192E-001 
3187500000.000 -3.9042389393E-001 +3.5286298394E-001 
3209375000.000 +5.2373576164E-001 +3.1273990870E-002 
3231250000.000 -3.4662717581E-001 -4.0001684427E-001 
3253125000.000 -3.6601185799E-002 +5.3049284220E-001 
3275000000.000 +3.9955538511E-001 -3.4649449587E-001 
