1000000000.000 -2.1787827483E-001 +4.0399627663E-001 
1043750000.000 -5.0469013196E-002 +4.5950062216E-001 
1087500000.000 +1.1329303880E-001 +4.3196920485E-001 
1131250000.000 +2.6562863701E-001 +3.4569083743E-001 
1175000000.000 +3.8106772583E-001 +2.1767086780E-001 
1218750000.000 +4.3011093449E-001 +5.5960876171E-002 
1262500000.000 +4.0935758576E-001 -1.1388984370E-001 
1306250000.000 +3.3205981030E-001 -2.6657394015E-001 
1350000000.000 +1.9669398258E-001 -3.7354149542E-001 
1393750000.000 +3.9889616594E-002 -4.1648599799E-001 
1437500000.000 -1.2153448050E-001 -3.8761167751E-001 
1481250000.000 -2.6885375339E-001 -3.1047533512E-001 
1525000000.000 -3.6251365547E-001 -1.9316851861E-001 
1568750000.000 -4.1674967664E-001 -3.2722378350E-002 
1612500000.000 -3.9975145286E-001 +1.3595616311E-001 
1656250000.000 -3.2431638358E-001 +2.8557444921E-001 
1700000000.000 -1.8241221472E-001 +3.8439072068E-001 
1743750000.000 -7.6213689347E-003 +4.1988947563E-001 
1787500000.000 +1.6147097511E-001 +3.9124717650E-001 
1831250000.000 +2.9445738917E-001 +3.0049702708E-001 
1875000000.000 +3.9518690438E-001 +1.5437858658E-001 
1918750000.000 +4.2943917934E-001 -1.4757140593E-002 
1962500000.000 +3.9371962830E-001 -1.8190895863E-001 
2006250000.000 +2.9308776866E-001 -3.3637483449E-001 
2050000000.000 +1.3124105741E-001 -4.1609491310E-001 
2093750000.000 -4.1558998224E-002 -4.4570069940E-001 
2137500000.000 -2.1054066874E-001 -3.9228572472E-001 
2181250000.000 -3.5885852276E-001 -2.7358158629E-001 
2225000000.000 -4.4357707271E-001 -1.1343416294E-001 
2268750000.000 -4.6065794035E-001 +8.2389010420E-002 
2312500000.000 -3.8750975141E-001 +2.6772265803E-001 
2356250000.000 -2.3935447745E-001 +3.9908571269E-001 
2400000000.000 -5.3425107013E-002 +4.7324658635E-001 
2443750000.000 +1.3564166376E-001 +4.4486146541E-001 
2487500000.000 +3.1839421594E-001 +3.4471454059E-001 
2531250000.000 +4.2446286682E-001 +2.0560751025E-001 
2575000000.000 +4.7692251689E-001 -3.1199594509E-003 
2618750000.000 +4.3427340834E-001 -2.0459783112E-001 
2662500000.000 +3.0556898251E-001 -3.6776367015E-001 
2706250000.000 +1.2127915884E-001 -4.6260883757E-001 
2750000000.000 -7.7006621161E-002 -4.6411065868E-001 
2793750000.000 -2.7024100648E-001 -3.9338230786E-001 
