! Probe	Frequency	Pt Number	X pos	Y pos	Gamma s11	Phi s11	Gamma s12	Phi s12	Gamma s21	Phi s21	Gamma s22	Phi s22	loss
1	3.50000	1099	9152	8780	0.91130	-146.92	0.31174	 -64.46	0.35999	 -39.92	0.95309	  47.48	 1.17
1	3.50000	1100	9295	8780	0.91263	-161.86	0.28597	 -63.50	0.34156	 -38.04	0.95302	  62.96	 1.56
1	3.50000	1101	9438	8780	0.91333	-176.75	0.26271	 -61.55	0.32152	 -36.80	0.95284	  78.34	 2.05
1	3.50000	1102	9581	8780	0.91330	 168.56	0.24454	 -58.62	0.30206	 -36.50	0.95199	  93.36	 2.60
1	3.50000	1103	9724	8780	0.91324	 154.08	0.23200	 -55.17	0.28563	 -36.81	0.95180	 108.03	 3.09
1	3.50000	1104	9867	8780	0.91212	 139.42	0.22440	 -51.12	0.27138	 -37.95	0.95038	 122.63	 3.58
1	3.50000	1105	10010	8780	0.91151	 124.84	0.22173	 -46.91	0.26011	 -39.68	0.94934	 137.12	 3.98
1	3.50000	1106	10153	8780	0.91140	 110.24	0.22471	 -42.76	0.25282	 -42.08	0.94897	 151.42	 4.23
1	3.50000	1107	10296	8780	0.90890	  95.48	0.23276	 -39.17	0.24885	 -44.91	0.94750	 165.69	 4.48
1	3.50000	1108	10439	8780	0.90746	  80.54	0.24561	 -36.25	0.24824	 -47.94	0.94655	-179.90	 4.57
1	3.50000	1109	10582	8780	0.90503	  65.49	0.26297	 -34.14	0.25153	 -51.03	0.94635	-165.36	 4.56
1	3.50000	1110	10725	8780	0.90350	  50.33	0.28468	 -33.04	0.25870	 -53.98	0.94607	-150.83	 4.39
1	3.50000	1111	10868	8780	0.90090	  34.83	0.30932	 -33.00	0.26920	 -56.54	0.94506	-135.99	 4.15
1	3.50000	1112	11011	8780	0.90063	  19.12	0.33612	 -33.99	0.28314	 -58.56	0.94534	-120.79	 3.72
1	3.50000	1113	11154	8780	0.89907	   3.33	0.36298	 -35.96	0.29918	 -59.85	0.94582	-105.46	 3.31
1	3.50000	1114	11297	8780	0.89841	 -12.60	0.38826	 -38.83	0.31695	 -60.39	0.94755	 -89.87	 2.83
1	3.50000	1115	11440	8780	0.89864	 -28.82	0.40865	 -42.54	0.33550	 -59.94	0.94883	 -73.83	 2.33
1	3.50000	1116	11583	8780	0.90057	 -44.80	0.41935	 -46.74	0.35226	 -58.62	0.95068	 -57.79	 1.83
1	3.50000	1117	11726	8780	0.90215	 -60.72	0.42051	 -51.16	0.36583	 -56.45	0.95251	 -41.58	 1.43
1	3.50000	1118	11869	8780	0.90424	 -76.66	0.41119	 -55.40	0.37513	 -53.71	0.95348	 -25.25	 1.13
1	3.50000	1119	12012	8780	0.90570	 -92.51	0.39127	 -59.02	0.37696	 -50.48	0.95547	  -8.75	 1.02
1	3.50000	1120	12155	8780	0.90808	-107.94	0.36531	 -61.79	0.37251	 -47.08	0.95654	   7.44	 1.02
1	3.50000	1121	12298	8780	0.91005	-123.26	0.33737	 -63.60	0.36304	 -43.75	0.95716	  23.50	 1.15
1	3.50000	1122	12441	8780	0.91152	-138.63	0.30843	 -64.31	0.34826	 -40.92	0.95777	  39.56	 1.44
1	3.50000	1123	12584	8780	0.91379	-153.55	0.28108	 -63.97	0.33023	 -38.54	0.95834	  55.21	 1.80
1	3.50000	1124	12727	8780	0.91387	-168.36	0.25843	 -62.51	0.31190	 -37.04	0.95825	  70.50	 2.29
1	3.50000	1125	12870	8780	0.91445	 176.83	0.23913	 -60.25	0.29348	 -36.29	0.95800	  85.59	 2.79
1	3.50000	1126	13013	8780	0.91466	 162.20	0.22403	 -57.01	0.27617	 -36.24	0.95748	 100.54	 3.31
1	3.50000	1127	13156	8780	0.91438	 147.68	0.21364	 -53.21	0.26120	 -36.96	0.95626	 115.17	 3.81
1	3.50000	1128	13299	8780	0.91467	 133.22	0.20861	 -49.08	0.24936	 -38.43	0.95534	 129.58	 4.20
1	3.50000	1129	13442	8780	0.91341	 118.58	0.20829	 -44.91	0.23978	 -40.49	0.95448	 144.13	 4.60
1	3.50000	1130	13585	8780	0.91154	 103.96	0.21231	 -40.95	0.23318	 -43.11	0.95361	 158.52	 4.93
1	3.50000	1131	13728	8780	0.90933	  89.27	0.22134	 -37.59	0.23073	 -46.11	0.95212	 172.82	 5.12
1	3.50000	1132	13871	8780	0.90827	  74.27	0.23509	 -35.02	0.23230	 -49.14	0.94992	-172.88	 5.11
1	3.50000	1133	14014	8780	0.90581	  59.09	0.25292	 -33.32	0.23699	 -52.21	0.95071	-158.30	 5.05
1	3.50000	1134	14157	8780	0.90463	  43.80	0.27430	 -32.71	0.24510	 -55.05	0.95066	-143.67	 4.81
1	3.50000	1135	14300	8780	0.90320	  28.35	0.29904	 -33.00	0.25656	 -57.35	0.95154	-128.74	 4.47
1	3.50000	1136	14443	8780	0.90156	  12.51	0.32453	 -34.43	0.27084	 -59.10	0.95127	-113.48	 4.07
1	3.50000	1137	14586	8780	0.90181	  -3.34	0.34916	 -36.76	0.28663	 -60.03	0.95262	 -97.98	 3.57
1	3.50000	1138	14729	8780	0.90209	 -19.17	0.37075	 -39.99	0.30398	 -60.07	0.95361	 -82.30	 3.04
