! Probe	Frequency	Pt Number	X pos	Y pos	Gamma s11	Phi s11	Gamma s12	Phi s12	Gamma s21	Phi s21	Gamma s22	Phi s22	loss
1	4.95000	42	10000	2438	0.12284	 175.89	0.97898	  58.80	0.98331	  59.09	0.08003	 -56.07	 0.08
1	4.95000	43	10250	2438	0.12266	 175.91	0.97796	  58.76	0.98330	  59.10	0.08011	 -56.04	 0.08
1	4.95000	44	10500	2438	0.12276	 175.96	0.97882	  58.80	0.98316	  59.07	0.08011	 -56.05	 0.08
1	4.95000	45	10750	2438	0.12316	 175.85	0.97940	  58.82	0.98318	  59.12	0.08032	 -55.95	 0.08
1	4.95000	46	11000	2438	0.12294	 175.81	0.97904	  58.76	0.98350	  59.09	0.08027	 -56.13	 0.08
1	4.95000	47	11250	2438	0.12304	 175.84	0.97854	  58.82	0.98365	  59.07	0.08011	 -56.04	 0.08
1	4.95000	48	11500	2438	0.12296	 175.85	0.97813	  58.79	0.98274	  59.05	0.08013	 -56.11	 0.09
1	4.95000	49	11750	2438	0.12296	 175.91	0.97881	  58.85	0.98353	  59.10	0.08005	 -55.99	 0.08
1	4.95000	50	12000	2438	0.12303	 175.89	0.97972	  58.78	0.98321	  59.07	0.08029	 -56.05	 0.08
1	4.95000	51	12250	2438	0.12270	 175.93	0.97881	  58.81	0.98366	  59.00	0.07995	 -56.03	 0.08
1	4.95000	52	12500	2438	0.12294	 175.92	0.97901	  58.82	0.98321	  59.09	0.08024	 -56.14	 0.08
1	4.95000	53	12750	2438	0.12298	 175.84	0.97945	  58.80	0.98351	  59.10	0.08028	 -56.04	 0.08
1	4.95000	54	13000	2438	0.12301	 175.90	0.97963	  58.79	0.98297	  59.06	0.08021	 -56.07	 0.08
1	4.95000	55	13250	2438	0.12284	 175.85	0.97937	  58.75	0.98259	  59.06	0.08007	 -55.99	 0.09
1	4.95000	56	13500	2438	0.12283	 175.94	0.97913	  58.84	0.98284	  59.07	0.08018	 -55.86	 0.08
1	4.95000	57	13750	2438	0.12289	 175.94	0.97889	  58.79	0.98258	  59.06	0.08019	 -55.98	 0.09
1	4.95000	58	14000	2438	0.12287	 175.83	0.97896	  58.76	0.98279	  59.09	0.08025	 -55.99	 0.08
1	4.95000	59	14250	2438	0.12283	 175.91	0.97895	  58.83	0.98259	  59.09	0.08022	 -55.93	 0.09
1	4.95000	60	14500	2438	0.12292	 175.77	0.97881	  58.78	0.98301	  59.11	0.08024	 -56.06	 0.08
1	4.95000	61	14750	2438	0.12282	 175.97	0.97887	  58.79	0.98312	  59.15	0.08023	 -56.03	 0.08
1	4.95000	62	0	4877	0.12259	 176.01	0.97899	  58.73	0.98262	  59.02	0.07987	 -56.04	 0.09
1	4.95000	63	250	4877	0.12290	 176.08	0.97853	  58.79	0.98271	  59.10	0.07988	 -56.25	 0.09
1	4.95000	64	500	4877	0.12319	 175.91	0.97869	  58.76	0.98302	  59.02	0.07997	 -56.40	 0.08
1	4.95000	65	750	4877	0.12319	 175.77	0.97862	  58.77	0.98321	  59.04	0.08026	 -56.36	 0.08
1	4.95000	66	1000	4877	0.12310	 175.76	0.97887	  58.80	0.98375	  59.04	0.08038	 -56.19	 0.08
1	4.95000	67	1250	4877	0.12291	 175.69	0.97891	  58.83	0.98339	  59.04	0.08040	 -56.10	 0.08
1	4.95000	68	1500	4877	0.12269	 175.79	0.97966	  58.80	0.98297	  59.04	0.08057	 -55.76	 0.08
1	4.95000	69	1750	4877	0.12256	 175.80	0.97892	  58.76	0.98339	  59.08	0.08024	 -55.80	 0.08
1	4.95000	70	2000	4877	0.12221	 175.84	0.97945	  58.72	0.98298	  59.06	0.07994	 -55.86	 0.08
1	4.95000	71	2250	4877	0.12260	 175.98	0.97896	  58.83	0.98375	  59.02	0.07983	 -55.89	 0.08
1	4.95000	72	2500	4877	0.12278	 175.96	0.97938	  58.83	0.98277	  59.04	0.07976	 -56.02	 0.09
1	4.95000	73	2750	4877	0.12323	 176.02	0.97857	  58.79	0.98300	  59.04	0.07999	 -56.19	 0.08
1	4.95000	74	3000	4877	0.12330	 175.86	0.97863	  58.82	0.98326	  59.03	0.08015	 -56.40	 0.08
1	4.95000	75	3250	4877	0.12320	 175.78	0.97917	  58.77	0.98330	  59.04	0.08051	 -56.32	 0.08
1	4.95000	76	3500	4877	0.12298	 175.80	0.97902	  58.76	0.98257	  59.04	0.08062	 -56.13	 0.09
1	4.95000	77	3750	4877	0.12310	 175.67	0.97926	  58.75	0.98329	  59.03	0.08049	 -56.07	 0.08
1	4.95000	78	4000	4877	0.12270	 175.68	0.97824	  58.72	0.98319	  59.05	0.08027	 -55.77	 0.08
1	4.95000	79	4250	4877	0.12255	 175.84	0.97895	  58.82	0.98250	  59.02	0.08003	 -55.74	 0.09
1	4.95000	80	4500	4877	0.12237	 175.95	0.97849	  58.73	0.98292	  59.09	0.07985	 -55.88	 0.08
1	4.95000	81	4750	4877	0.12283	 176.05	0.97925	  58.77	0.98371	  59.08	0.07971	 -55.83	 0.08
1	4.95000	82	5000	4877	0.12302	 176.00	0.97881	  58.75	0.98285	  59.02	0.07973	 -56.20	 0.08
1	4.95000	83	5250	4877	0.12324	 176.06	0.97916	  58.80	0.98351	  59.05	0.08016	 -56.50	 0.08
1	4.95000	84	5500	4877	0.12328	 175.86	0.97864	  58.74	0.98316	  59.11	0.08032	 -56.37	 0.08
1	4.95000	85	5750	4877	0.12326	 175.77	0.97905	  58.84	0.98240	  59.01	0.08049	 -56.23	 0.09
1	4.95000	86	6000	4877	0.12306	 175.67	0.97871	  58.78	0.98296	  59.09	0.08070	 -55.99	 0.08
1	4.95000	87	6250	4877	0.12271	 175.69	0.97923	  58.76	0.98356	  59.07	0.08080	 -55.99	 0.08
1	4.95000	88	6500	4877	0.12262	 175.78	0.97942	  58.77	0.98352	  59.09	0.08025	 -55.72	 0.08
1	4.95000	89	6750	4877	0.12237	 175.83	0.97874	  58.76	0.98365	  59.02	0.08007	 -55.85	 0.08
1	4.95000	90	7000	4877	0.12248	 175.99	0.97916	  58.77	0.98260	  59.08	0.07970	 -55.93	 0.09
1	4.95000	91	7250	4877	0.12272	 175.91	0.97852	  58.75	0.98303	  59.08	0.07960	 -56.02	 0.08
1	4.95000	92	7500	4877	0.12307	 176.03	0.97970	  58.79	0.98276	  59.03	0.07996	 -56.25	 0.08
1	4.95000	93	7750	4877	0.12316	 175.94	0.97818	  58.79	0.98229	  59.01	0.08005	 -56.45	 0.09
1	4.95000	94	8000	4877	0.12305	 175.86	0.97857	  58.70	0.98220	  59.05	0.08036	 -56.32	 0.09
1	4.95000	95	8250	4877	0.12322	 175.70	0.97898	  58.77	0.98273	  59.06	0.08050	 -56.22	 0.08
1	4.95000	96	8500	4877	0.12277	 175.69	0.97857	  58.77	0.98248	  58.99	0.08053	 -56.04	 0.09
1	4.95000	97	8750	4877	0.12300	 175.73	0.97914	  58.75	0.98396	  59.09	0.08052	 -55.71	 0.07
1	4.95000	98	9000	4877	0.12241	 175.81	0.97878	  58.78	0.98312	  59.00	0.08020	 -55.89	 0.08
1	4.95000	99	9250	4877	0.12284	 175.87	0.97958	  58.76	0.98304	  59.05	0.07995	 -55.92	 0.08
1	4.95000	100	9500	4877	0.12287	 175.97	0.97869	  58.79	0.98243	  59.00	0.07963	 -55.94	 0.09
1	4.95000	101	9750	4877	0.12285	 176.07	0.97852	  58.75	0.98255	  59.09	0.07978	 -56.28	 0.09
1	4.95000	102	10000	4877	0.12300	 176.01	0.97884	  58.77	0.98334	  59.05	0.08010	 -56.31	 0.08
1	4.95000	103	10250	4877	0.12309	 175.82	0.97841	  58.79	0.98276	  59.04	0.08029	 -56.37	 0.08
1	4.95000	104	10500	4877	0.12319	 175.79	0.97885	  58.78	0.98348	  59.01	0.08054	 -56.23	 0.08
1	4.95000	105	10750	4877	0.12317	 175.69	0.97966	  58.76	0.98348	  59.10	0.08057	 -56.01	 0.08
1	4.95000	106	11000	4877	0.12281	 175.70	0.97901	  58.81	0.98353	  59.01	0.08048	 -55.87	 0.08
1	4.95000	107	11250	4877	0.12258	 175.80	0.97847	  58.76	0.98286	  59.09	0.08026	 -55.80	 0.08
1	4.95000	108	11500	4877	0.12259	 175.87	0.97948	  58.82	0.98334	  59.04	0.08004	 -55.75	 0.08
1	4.95000	109	11750	4877	0.12267	 175.97	0.97969	  58.80	0.98361	  59.04	0.07996	 -55.89	 0.08
1	4.95000	110	12000	4877	0.12292	 175.95	0.97925	  58.76	0.98306	  59.06	0.07979	 -56.06	 0.08
1	4.95000	111	12250	4877	0.12293	 176.03	0.97876	  58.82	0.98341	  59.02	0.07976	 -56.32	 0.08
1	4.95000	112	12500	4877	0.12329	 176.00	0.97928	  58.79	0.98290	  59.01	0.08008	 -56.26	 0.08
1	4.95000	113	12750	4877	0.12286	 175.84	0.97818	  58.79	0.98340	  59.03	0.08024	 -56.28	 0.08
1	4.95000	114	13000	4877	0.12310	 175.72	0.97854	  58.73	0.98263	  59.07	0.08032	 -56.34	 0.09
1	4.95000	115	13250	4877	0.12293	 175.78	0.97928	  58.81	0.98276	  59.05	0.08063	 -55.97	 0.08
1	4.95000	116	13500	4877	0.12291	 175.66	0.97908	  58.80	0.98315	  59.04	0.08030	 -55.78	 0.08
1	4.95000	117	13750	4877	0.12263	 175.89	0.97924	  58.78	0.98232	  59.06	0.08044	 -55.75	 0.09
1	4.95000	118	14000	4877	0.12248	 175.82	0.97903	  58.74	0.98298	  59.01	0.07976	 -55.97	 0.08
1	4.95000	119	14250	4877	0.12309	 175.91	0.97955	  58.75	0.98434	  59.03	0.07993	 -56.03	 0.07
1	4.95000	120	14500	4877	0.12292	 176.14	0.97918	  58.83	0.98272	  59.05	0.07988	 -56.05	 0.09
1	4.95000	121	14750	4877	0.12332	 175.98	0.97905	  58.75	0.98341	  59.08	0.07997	 -56.43	 0.08
1	4.95000	122	0	7316	0.11721	-179.39	0.97684	  57.57	0.97907	  57.45	0.06270	 -57.42	 0.12
1	4.95000	123	250	7316	0.12761	-179.85	0.97507	  57.39	0.97812	  57.51	0.06606	 -67.33	 0.12
1	4.95000	124	500	7316	0.13561	 177.15	0.97448	  57.26	0.97794	  57.55	0.07555	 -71.81	 0.11
1	4.95000	125	750	7316	0.13882	 172.69	0.97382	  57.03	0.98026	  57.65	0.08676	 -70.58	 0.09
1	4.95000	126	1000	7316	0.13564	 168.46	0.97488	  56.94	0.98194	  57.72	0.09497	 -65.56	 0.08
1	4.95000	127	1250	7316	0.12752	 165.64	0.97648	  56.99	0.98337	  57.65	0.09766	 -58.97	 0.07
1	4.95000	128	1500	7316	0.11704	 165.79	0.97746	  57.18	0.98486	  57.65	0.09364	 -52.31	 0.07
1	4.95000	129	1750	7316	0.10884	 169.10	0.97877	  57.30	0.98585	  57.57	0.08471	 -48.07	 0.07
1	4.95000	130	2000	7316	0.10680	 174.89	0.97856	  57.52	0.98227	  57.46	0.07360	 -47.60	 0.11
1	4.95000	131	2250	7316	0.11212	 179.33	0.97717	  57.59	0.98066	  57.40	0.06434	 -53.23	 0.11
1	4.95000	132	2500	7316	0.12211	-179.22	0.97519	  57.47	0.97852	  57.36	0.06298	 -63.69	 0.12
1	4.95000	133	2750	7316	0.13177	 178.98	0.97245	  57.28	0.97750	  57.49	0.07027	 -71.08	 0.12
1	4.95000	134	3000	7316	0.13748	 175.17	0.97312	  57.10	0.97725	  57.50	0.08164	 -72.17	 0.12
1	4.95000	135	3250	7316	0.13769	 170.70	0.97462	  57.02	0.97983	  57.56	0.09158	 -68.41	 0.09
1	4.95000	136	3500	7316	0.13205	 166.98	0.97485	  57.00	0.98256	  57.65	0.09685	 -62.39	 0.08
1	4.95000	137	3750	7316	0.12259	 165.29	0.97713	  57.09	0.98476	  57.67	0.09663	 -55.53	 0.07
1	4.95000	138	4000	7316	0.11235	 166.98	0.97835	  57.27	0.98424	  57.62	0.08972	 -49.66	 0.08
1	4.95000	139	4250	7316	0.10699	 171.85	0.97790	  57.46	0.98423	  57.52	0.07885	 -47.17	 0.09
1	4.95000	140	4500	7316	0.10920	 177.40	0.97894	  57.55	0.98144	  57.47	0.06792	 -49.60	 0.11
1	4.95000	141	4750	7316	0.11792	-179.18	0.97627	  57.57	0.97935	  57.43	0.06209	 -59.03	 0.12
1	4.95000	142	5000	7316	0.12912	-179.67	0.97449	  57.46	0.97775	  57.50	0.06610	 -69.64	 0.12
1	4.95000	143	5250	7316	0.13801	 177.16	0.97368	  57.27	0.97639	  57.59	0.07738	 -73.80	 0.12
1	4.95000	144	5500	7316	0.14165	 172.59	0.97343	  57.18	0.97889	  57.82	0.08981	 -72.01	 0.10
1	4.95000	145	5750	7316	0.13869	 167.88	0.97389	  57.14	0.98110	  57.92	0.09911	 -66.18	 0.08
1	4.95000	146	6000	7316	0.12988	 164.57	0.97565	  57.23	0.98421	  58.05	0.10223	 -59.01	 0.06
1	4.95000	147	6250	7316	0.11743	 164.20	0.97807	  57.31	0.98539	  57.92	0.09826	 -52.35	 0.07
1	4.95000	148	6500	7316	0.10784	 167.88	0.97995	  57.47	0.98568	  57.75	0.08927	 -47.30	 0.07
1	4.95000	149	6750	7316	0.10544	 174.02	0.97989	  57.58	0.98460	  57.64	0.07661	 -46.28	 0.09
1	4.95000	150	7000	7316	0.11099	 179.10	0.97788	  57.61	0.98130	  57.55	0.06529	 -51.62	 0.11
1	4.95000	151	7250	7316	0.12116	-179.06	0.97513	  57.56	0.97771	  57.47	0.06279	 -63.29	 0.13
1	4.95000	152	7500	7316	0.13071	 178.91	0.97320	  57.24	0.97615	  57.48	0.07148	 -71.09	 0.13
1	4.95000	153	7750	7316	0.13663	 174.76	0.97291	  57.10	0.97752	  57.47	0.08290	 -71.68	 0.12
1	4.95000	154	8000	7316	0.13655	 170.39	0.97414	  56.95	0.97955	  57.59	0.09239	 -67.63	 0.10
1	4.95000	155	8250	7316	0.13088	 166.66	0.97501	  56.95	0.98333	  57.65	0.09734	 -61.79	 0.07
1	4.95000	156	8500	7316	0.12159	 165.21	0.97657	  57.09	0.98460	  57.61	0.09616	 -54.97	 0.07
1	4.95000	157	8750	7316	0.11198	 167.05	0.97817	  57.23	0.98482	  57.68	0.08963	 -49.20	 0.08
1	4.95000	158	9000	7316	0.10681	 171.85	0.97845	  57.45	0.98427	  57.57	0.07890	 -46.65	 0.09
1	4.95000	159	9250	7316	0.10902	 177.29	0.97731	  57.54	0.98160	  57.50	0.06813	 -49.58	 0.11
1	4.95000	160	9500	7316	0.11659	-179.72	0.97591	  57.55	0.98030	  57.43	0.06291	 -58.05	 0.11
1	4.95000	161	9750	7316	0.12721	-179.84	0.97435	  57.46	0.97848	  57.48	0.06605	 -67.56	 0.12
1	4.95000	162	10000	7316	0.13480	 177.25	0.97309	  57.25	0.97705	  57.56	0.07596	 -71.85	 0.12
1	4.95000	163	10250	7316	0.13772	 173.12	0.97264	  57.07	0.97753	  57.59	0.08692	 -70.60	 0.11
1	4.95000	164	10500	7316	0.13560	 168.83	0.97525	  56.91	0.98124	  57.69	0.09503	 -65.70	 0.08
1	4.95000	165	10750	7316	0.12774	 165.89	0.97597	  56.99	0.98328	  57.71	0.09756	 -59.19	 0.07
1	4.95000	166	11000	7316	0.11797	 165.36	0.97759	  57.15	0.98497	  57.62	0.09476	 -52.73	 0.07
1	4.95000	167	11250	7316	0.10941	 168.20	0.97881	  57.29	0.98504	  57.57	0.08670	 -47.91	 0.08
1	4.95000	168	11500	7316	0.10619	 173.80	0.97917	  57.46	0.98318	  57.57	0.07566	 -46.74	 0.10
1	4.95000	169	11750	7316	0.11095	 178.62	0.97772	  57.58	0.98123	  57.45	0.06590	 -51.70	 0.11
1	4.95000	170	12000	7316	0.11978	-179.44	0.97581	  57.52	0.97901	  57.42	0.06324	 -61.59	 0.12
1	4.95000	171	12250	7316	0.12984	 179.21	0.97368	  57.38	0.97772	  57.49	0.06940	 -69.51	 0.12
1	4.95000	172	12500	7316	0.13626	 175.76	0.97325	  57.24	0.97800	  57.56	0.08020	 -71.59	 0.11
1	4.95000	173	12750	7316	0.13712	 171.42	0.97296	  56.99	0.97902	  57.70	0.09043	 -68.74	 0.10
1	4.95000	174	13000	7316	0.13249	 167.35	0.97518	  56.97	0.98147	  57.62	0.09666	 -62.94	 0.09
1	4.95000	175	13250	7316	0.12346	 165.32	0.97726	  56.96	0.98427	  57.70	0.09736	 -56.37	 0.07
1	4.95000	176	13500	7316	0.11335	 166.30	0.97801	  57.18	0.98458	  57.61	0.09143	 -50.18	 0.08
1	4.95000	177	13750	7316	0.10691	 170.81	0.97845	  57.36	0.98518	  57.58	0.08178	 -47.04	 0.08
1	4.95000	178	14000	7316	0.10729	 176.26	0.97785	  57.51	0.98244	  57.46	0.07028	 -48.12	 0.10
1	4.95000	179	14250	7316	0.11466	 179.96	0.97663	  57.53	0.98012	  57.45	0.06347	 -55.53	 0.12
1	4.95000	180	14500	7316	0.12445	-179.47	0.97483	  57.48	0.97817	  57.43	0.06485	 -65.53	 0.12
1	4.95000	181	14750	7316	0.13304	 177.95	0.97335	  57.24	0.97779	  57.55	0.07348	 -71.14	 0.12
1	4.95000	182	0	7470	0.11660	-178.07	0.97612	  57.15	0.97873	  57.04	0.05836	 -58.49	 0.13
1	4.95000	183	250	7470	0.12897	-178.74	0.97423	  56.97	0.97742	  57.06	0.06267	 -70.79	 0.13
1	4.95000	184	500	7470	0.13899	 177.32	0.97304	  56.81	0.97620	  57.05	0.07510	 -76.09	 0.12
1	4.95000	185	750	7470	0.14273	 172.01	0.97258	  56.55	0.97840	  57.23	0.08862	 -74.08	 0.10
1	4.95000	186	1000	7470	0.13888	 166.72	0.97318	  56.44	0.98070	  57.33	0.09860	 -67.85	 0.08
1	4.95000	187	1250	7470	0.12918	 163.01	0.97615	  56.50	0.98433	  57.32	0.10205	 -59.96	 0.06
1	4.95000	188	1500	7470	0.11589	 162.72	0.97783	  56.66	0.98620	  57.29	0.09782	 -52.11	 0.06
1	4.95000	189	1750	7470	0.10541	 166.90	0.97842	  56.86	0.98554	  57.15	0.08677	 -46.40	 0.08
1	4.95000	190	2000	7470	0.10262	 174.35	0.97816	  57.09	0.98331	  57.05	0.07259	 -45.20	 0.10
1	4.95000	191	2250	7470	0.10948	-179.46	0.97696	  57.22	0.98022	  57.03	0.06076	 -51.65	 0.12
1	4.95000	192	2500	7470	0.12209	-177.92	0.97457	  57.12	0.97662	  56.92	0.05865	 -65.61	 0.14
1	4.95000	193	2750	7470	0.13448	 179.71	0.97345	  56.98	0.97599	  56.97	0.06804	 -75.10	 0.13
1	4.95000	194	3000	7470	0.14171	 175.03	0.97244	  56.71	0.97662	  57.09	0.08209	 -76.23	 0.12
1	4.95000	195	3250	7470	0.14175	 169.57	0.97214	  56.55	0.97865	  57.13	0.09419	 -71.56	 0.10
1	4.95000	196	3500	7470	0.13517	 164.76	0.97480	  56.49	0.98175	  57.19	0.10124	 -64.17	 0.08
1	4.95000	197	3750	7470	0.12299	 162.38	0.97680	  56.60	0.98468	  57.23	0.10077	 -56.00	 0.07
1	4.95000	198	4000	7470	0.11015	 164.31	0.97818	  56.85	0.98593	  57.29	0.09306	 -48.61	 0.07
1	4.95000	199	4250	7470	0.10278	 170.58	0.97943	  57.05	0.98398	  57.12	0.07978	 -44.70	 0.09
1	4.95000	200	4500	7470	0.10536	 178.05	0.97772	  57.19	0.98182	  57.11	0.06552	 -47.35	 0.11
1	4.95000	201	4750	7470	0.11678	-177.77	0.97583	  57.20	0.97840	  57.03	0.05724	 -59.40	 0.13
1	4.95000	202	5000	7470	0.13087	-178.59	0.97306	  57.11	0.97611	  57.00	0.06275	 -73.48	 0.13
1	4.95000	203	5250	7470	0.14211	 177.35	0.97298	  56.86	0.97514	  57.21	0.07730	 -78.59	 0.13
1	4.95000	204	5500	7470	0.14651	 171.73	0.97136	  56.74	0.97738	  57.45	0.09251	 -75.69	 0.10
1	4.95000	205	5750	7470	0.14280	 166.07	0.97253	  56.68	0.98073	  57.66	0.10377	 -68.58	 0.08
1	4.95000	206	6000	7470	0.13274	 161.80	0.97504	  56.75	0.98432	  57.74	0.10785	 -60.05	 0.06
1	4.95000	207	6250	7470	0.11707	 161.04	0.97740	  56.93	0.98643	  57.59	0.10289	 -52.03	 0.06
1	4.95000	208	6500	7470	0.10441	 165.42	0.97961	  57.10	0.98632	  57.41	0.09234	 -45.61	 0.07
1	4.95000	209	6750	7470	0.10113	 173.51	0.97895	  57.21	0.98499	  57.25	0.07651	 -43.83	 0.09
1	4.95000	210	7000	7470	0.10844	 180.00	0.97764	  57.24	0.98094	  57.10	0.06208	 -50.18	 0.12
1	4.95000	211	7250	7470	0.12098	-177.82	0.97420	  57.16	0.97720	  57.01	0.05868	 -65.13	 0.14
1	4.95000	212	7500	7470	0.13342	 179.54	0.97213	  56.96	0.97566	  57.03	0.06900	 -75.40	 0.14
1	4.95000	213	7750	7470	0.14062	 174.68	0.97146	  56.70	0.97668	  57.11	0.08350	 -75.69	 0.12
1	4.95000	214	8000	7470	0.14049	 169.25	0.97279	  56.59	0.97890	  57.19	0.09549	 -70.61	 0.10
1	4.95000	215	8250	7470	0.13390	 164.60	0.97479	  56.48	0.98223	  57.26	0.10153	 -63.23	 0.08
1	4.95000	216	8500	7470	0.12210	 162.34	0.97589	  56.59	0.98561	  57.25	0.10098	 -55.33	 0.06
1	4.95000	217	8750	7470	0.10961	 164.16	0.97822	  56.80	0.98625	  57.22	0.09316	 -48.17	 0.07
1	4.95000	218	9000	7470	0.10243	 170.35	0.97920	  57.05	0.98387	  57.11	0.07980	 -44.40	 0.10
1	4.95000	219	9250	7470	0.10508	 177.75	0.97786	  57.22	0.98165	  57.08	0.06595	 -47.09	 0.11
1	4.95000	220	9500	7470	0.11532	-178.35	0.97545	  57.18	0.97964	  57.10	0.05844	 -58.23	 0.12
1	4.95000	221	9750	7470	0.12794	-178.72	0.97383	  57.08	0.97682	  57.04	0.06264	 -70.80	 0.13
1	4.95000	222	10000	7470	0.13775	 177.54	0.97153	  56.81	0.97627	  57.11	0.07504	 -76.13	 0.13
1	4.95000	223	10250	7470	0.14204	 172.42	0.97245	  56.64	0.97736	  57.21	0.08881	 -74.02	 0.11
1	4.95000	224	10500	7470	0.13899	 167.21	0.97338	  56.49	0.97986	  57.27	0.09881	 -68.14	 0.09
1	4.95000	225	10750	7470	0.13023	 163.30	0.97532	  56.53	0.98425	  57.30	0.10262	 -60.42	 0.06
1	4.95000	226	11000	7470	0.11737	 162.33	0.97751	  56.62	0.98476	  57.21	0.09902	 -52.47	 0.07
1	4.95000	227	11250	7470	0.10597	 165.74	0.97849	  56.85	0.98490	  57.15	0.08896	 -46.44	 0.08
