! Probe	Frequency	Pt Number	X pos	Y pos	Gamma s11	Phi s11	Gamma s12	Phi s12	Gamma s21	Phi s21	Gamma s22	Phi s22	loss
1	2.00000	20	4500	2438	0.00508	 -30.48	0.98550	  10.52	0.98529	  10.71	0.00896	 135.16	 0.13
1	2.00000	21	4750	2438	0.00503	 -29.76	0.98547	  10.58	0.98583	  10.69	0.00894	 134.96	 0.12
1	2.00000	22	5000	2438	0.00504	 -30.20	0.98610	  10.55	0.98613	  10.71	0.00872	 135.43	 0.12
1	2.00000	23	5250	2438	0.00507	 -29.42	0.98572	  10.57	0.98543	  10.74	0.00881	 134.00	 0.13
1	2.00000	24	5500	2438	0.00510	 -30.15	0.98607	  10.53	0.98646	  10.72	0.00877	 135.58	 0.12
1	2.00000	25	5750	2438	0.00497	 -29.81	0.98582	  10.52	0.98524	  10.74	0.00887	 135.33	 0.13
1	2.00000	26	6000	2438	0.00505	 -31.11	0.98533	  10.53	0.98536	  10.75	0.00880	 135.20	 0.13
1	2.00000	27	6250	2438	0.00503	 -30.47	0.98588	  10.53	0.98608	  10.74	0.00886	 134.87	 0.12
1	2.00000	28	6500	2438	0.00500	 -31.35	0.98527	  10.55	0.98601	  10.73	0.00880	 135.63	 0.12
1	2.00000	29	6750	2438	0.00504	 -31.21	0.98611	  10.53	0.98541	  10.70	0.00891	 136.00	 0.13
1	2.00000	30	7000	2438	0.00488	 -29.21	0.98580	  10.60	0.98527	  10.72	0.00884	 135.58	 0.13
1	2.00000	31	7250	2438	0.00489	 -30.47	0.98564	  10.55	0.98572	  10.74	0.00866	 134.55	 0.12
1	2.00000	32	7500	2438	0.00501	 -31.29	0.98549	  10.52	0.98599	  10.74	0.00865	 134.42	 0.12
1	2.00000	33	7750	2438	0.00496	 -30.64	0.98623	  10.52	0.98531	  10.72	0.00879	 134.58	 0.13
1	2.00000	34	8000	2438	0.00500	 -30.47	0.98549	  10.56	0.98583	  10.73	0.00871	 134.80	 0.12
1	2.00000	35	8250	2438	0.00508	 -29.64	0.98627	  10.51	0.98570	  10.74	0.00886	 135.25	 0.13
1	2.00000	36	8500	2438	0.00501	 -28.95	0.98579	  10.55	0.98631	  10.73	0.00857	 135.04	 0.12
1	2.00000	37	8750	2438	0.00501	 -30.14	0.98602	  10.54	0.98584	  10.74	0.00866	 134.44	 0.12
1	2.00000	38	9000	2438	0.00497	 -28.66	0.98590	  10.56	0.98534	  10.74	0.00874	 134.36	 0.13
1	2.00000	39	9250	2438	0.00510	 -29.06	0.98613	  10.54	0.98611	  10.70	0.00878	 134.99	 0.12
1	2.00000	40	9500	2438	0.00504	 -28.81	0.98608	  10.57	0.98533	  10.71	0.00877	 134.37	 0.13
1	2.00000	41	9750	2438	0.00515	 -28.75	0.98631	  10.53	0.98541	  10.72	0.00875	 133.78	 0.13
1	2.00000	42	10000	2438	0.00502	 -28.72	0.98588	  10.53	0.98546	  10.73	0.00890	 133.77	 0.13
1	2.00000	43	10250	2438	0.00499	 -29.57	0.98562	  10.54	0.98617	  10.73	0.00883	 135.01	 0.12
1	2.00000	44	10500	2438	0.00501	 -31.20	0.98506	  10.57	0.98583	  10.74	0.00883	 134.38	 0.12
1	2.00000	45	10750	2438	0.00505	 -29.17	0.98550	  10.54	0.98576	  10.74	0.00887	 133.96	 0.12
1	2.00000	46	11000	2438	0.00508	 -29.48	0.98540	  10.56	0.98557	  10.71	0.00883	 134.57	 0.13
1	2.00000	47	11250	2438	0.00513	 -30.41	0.98573	  10.56	0.98592	  10.75	0.00876	 134.59	 0.12
1	2.00000	48	11500	2438	0.00511	 -30.89	0.98605	  10.57	0.98568	  10.72	0.00882	 135.33	 0.13
1	2.00000	49	11750	2438	0.00510	 -31.25	0.98606	  10.56	0.98602	  10.65	0.00883	 135.21	 0.12
1	2.00000	50	12000	2438	0.00503	 -30.91	0.98569	  10.56	0.98497	  10.72	0.00879	 134.17	 0.13
1	2.00000	51	12250	2438	0.00513	 -31.36	0.98614	  10.56	0.98590	  10.70	0.00882	 135.43	 0.12
1	2.00000	52	12500	2438	0.00505	 -29.81	0.98649	  10.51	0.98565	  10.77	0.00879	 134.83	 0.13
1	2.00000	53	12750	2438	0.00502	 -30.37	0.98574	  10.55	0.98580	  10.70	0.00870	 134.86	 0.12
1	2.00000	54	13000	2438	0.00509	 -30.59	0.98567	  10.55	0.98524	  10.75	0.00872	 134.09	 0.13
1	2.00000	55	13250	2438	0.00509	 -29.44	0.98600	  10.56	0.98543	  10.71	0.00876	 134.66	 0.13
1	2.00000	56	13500	2438	0.00498	 -30.57	0.98549	  10.57	0.98579	  10.71	0.00874	 134.82	 0.12
1	2.00000	57	13750	2438	0.00499	 -30.41	0.98597	  10.53	0.98492	  10.75	0.00890	 133.67	 0.13
1	2.00000	58	14000	2438	0.00495	 -29.41	0.98619	  10.54	0.98535	  10.75	0.00883	 134.07	 0.13
1	2.00000	59	14250	2438	0.00500	 -29.02	0.98593	  10.57	0.98550	  10.68	0.00884	 134.50	 0.13
1	2.00000	60	14500	2438	0.00503	 -28.61	0.98627	  10.55	0.98559	  10.73	0.00871	 133.24	 0.13
1	2.00000	61	14750	2438	0.00496	 -29.21	0.98655	  10.53	0.98510	  10.77	0.00877	 133.55	 0.13
1	2.00000	62	0	4877	0.00758	 -54.09	0.98538	  10.57	0.98549	  10.74	0.01154	 148.67	 0.13
1	2.00000	63	250	4877	0.00681	 -60.59	0.98511	  10.61	0.98549	  10.71	0.01079	 153.10	 0.13
1	2.00000	64	500	4877	0.00611	 -66.32	0.98522	  10.59	0.98503	  10.70	0.01012	 155.65	 0.13
1	2.00000	65	750	4877	0.00539	 -70.09	0.98568	  10.57	0.98560	  10.73	0.00908	 157.89	 0.13
1	2.00000	66	1000	4877	0.00450	 -75.59	0.98612	  10.58	0.98531	  10.69	0.00818	 159.57	 0.13
1	2.00000	67	1250	4877	0.00358	 -74.72	0.98637	  10.53	0.98536	  10.70	0.00724	 158.63	 0.13
1	2.00000	68	1500	4877	0.00251	 -70.79	0.98676	  10.56	0.98575	  10.69	0.00623	 155.08	 0.12
1	2.00000	69	1750	4877	0.00155	 -55.25	0.98656	  10.55	0.98535	  10.68	0.00547	 149.44	 0.13
1	2.00000	70	2000	4877	0.00134	 -20.10	0.98645	  10.53	0.98531	  10.70	0.00512	 139.07	 0.13
1	2.00000	71	2250	4877	0.00193	   7.02	0.98638	  10.54	0.98582	  10.66	0.00520	 129.17	 0.12
1	2.00000	72	2500	4877	0.00297	  15.38	0.98652	  10.51	0.98641	  10.68	0.00555	 120.04	 0.12
1	2.00000	73	2750	4877	0.00378	  16.01	0.98615	  10.51	0.98580	  10.67	0.00640	 113.27	 0.12
1	2.00000	74	3000	4877	0.00471	  12.63	0.98566	  10.50	0.98641	  10.65	0.00723	 110.71	 0.12
1	2.00000	75	3250	4877	0.00558	   8.49	0.98625	  10.49	0.98595	  10.71	0.00823	 109.48	 0.12
1	2.00000	76	3500	4877	0.00639	   4.44	0.98573	  10.52	0.98645	  10.71	0.00921	 110.72	 0.12
1	2.00000	77	3750	4877	0.00708	  -2.02	0.98583	  10.49	0.98608	  10.70	0.01009	 113.15	 0.12
1	2.00000	78	4000	4877	0.00772	  -6.72	0.98594	  10.53	0.98653	  10.72	0.01080	 117.13	 0.12
1	2.00000	79	4250	4877	0.00815	 -13.83	0.98530	  10.49	0.98589	  10.74	0.01159	 120.14	 0.12
1	2.00000	80	4500	4877	0.00841	 -19.42	0.98568	  10.54	0.98638	  10.74	0.01199	 125.31	 0.12
1	2.00000	81	4750	4877	0.00868	 -26.42	0.98486	  10.49	0.98608	  10.77	0.01234	 128.93	 0.12
1	2.00000	82	5000	4877	0.00871	 -32.72	0.98470	  10.56	0.98554	  10.72	0.01246	 133.77	 0.13
1	2.00000	83	5250	4877	0.00850	 -37.94	0.98548	  10.55	0.98542	  10.80	0.01237	 137.92	 0.13
1	2.00000	84	5500	4877	0.00812	 -45.00	0.98542	  10.57	0.98537	  10.77	0.01208	 142.88	 0.13
1	2.00000	85	5750	4877	0.00772	 -50.48	0.98633	  10.62	0.98588	  10.70	0.01182	 147.86	 0.12
1	2.00000	86	6000	4877	0.00715	 -56.83	0.98555	  10.56	0.98535	  10.70	0.01116	 151.31	 0.13
1	2.00000	87	6250	4877	0.00667	 -62.24	0.98588	  10.50	0.98552	  10.74	0.01051	 153.74	 0.13
1	2.00000	88	6500	4877	0.00579	 -68.90	0.98583	  10.52	0.98481	  10.75	0.00961	 156.81	 0.13
1	2.00000	89	6750	4877	0.00497	 -72.21	0.98567	  10.56	0.98499	  10.72	0.00873	 158.01	 0.13
1	2.00000	90	7000	4877	0.00407	 -74.17	0.98683	  10.55	0.98503	  10.70	0.00780	 159.46	 0.13
1	2.00000	91	7250	4877	0.00300	 -74.71	0.98648	  10.54	0.98521	  10.71	0.00677	 158.52	 0.13
1	2.00000	92	7500	4877	0.00215	 -69.50	0.98667	  10.54	0.98505	  10.69	0.00592	 150.72	 0.13
1	2.00000	93	7750	4877	0.00147	 -44.09	0.98648	  10.54	0.98537	  10.65	0.00539	 144.42	 0.13
1	2.00000	94	8000	4877	0.00159	 -10.46	0.98626	  10.55	0.98531	  10.66	0.00530	 135.29	 0.13
1	2.00000	95	8250	4877	0.00249	   5.92	0.98649	  10.50	0.98538	  10.64	0.00554	 124.08	 0.13
1	2.00000	96	8500	4877	0.00319	  15.60	0.98682	  10.50	0.98544	  10.72	0.00605	 117.29	 0.13
1	2.00000	97	8750	4877	0.00428	  12.93	0.98548	  10.49	0.98621	  10.68	0.00683	 112.64	 0.12
1	2.00000	98	9000	4877	0.00509	  11.02	0.98581	  10.56	0.98619	  10.63	0.00776	 111.54	 0.12
1	2.00000	99	9250	4877	0.00603	   5.42	0.98586	  10.49	0.98609	  10.68	0.00871	 110.76	 0.12
1	2.00000	100	9500	4877	0.00663	   0.58	0.98512	  10.51	0.98632	  10.71	0.00955	 112.27	 0.12
1	2.00000	101	9750	4877	0.00738	  -4.80	0.98565	  10.49	0.98624	  10.72	0.01034	 114.54	 0.12
1	2.00000	102	10000	4877	0.00779	 -10.69	0.98537	  10.55	0.98602	  10.69	0.01106	 118.73	 0.12
1	2.00000	103	10250	4877	0.00828	 -15.71	0.98528	  10.54	0.98549	  10.71	0.01182	 122.67	 0.13
1	2.00000	104	10500	4877	0.00851	 -23.05	0.98543	  10.54	0.98554	  10.74	0.01209	 126.49	 0.13
1	2.00000	105	10750	4877	0.00856	 -28.67	0.98510	  10.54	0.98525	  10.77	0.01235	 130.39	 0.13
1	2.00000	106	11000	4877	0.00846	 -35.12	0.98569	  10.59	0.98548	  10.77	0.01256	 135.49	 0.13
1	2.00000	107	11250	4877	0.00842	 -41.60	0.98483	  10.55	0.98519	  10.77	0.01228	 139.58	 0.13
1	2.00000	108	11500	4877	0.00796	 -47.75	0.98558	  10.59	0.98500	  10.73	0.01207	 143.96	 0.13
1	2.00000	109	11750	4877	0.00747	 -54.72	0.98511	  10.59	0.98489	  10.74	0.01138	 148.40	 0.13
1	2.00000	110	12000	4877	0.00696	 -59.41	0.98613	  10.55	0.98503	  10.75	0.01093	 151.69	 0.13
1	2.00000	111	12250	4877	0.00625	 -64.63	0.98532	  10.57	0.98501	  10.73	0.01014	 155.33	 0.13
1	2.00000	112	12500	4877	0.00548	 -70.55	0.98592	  10.58	0.98510	  10.68	0.00920	 158.34	 0.13
1	2.00000	113	12750	4877	0.00447	 -73.17	0.98620	  10.57	0.98507	  10.69	0.00828	 158.95	 0.13
1	2.00000	114	13000	4877	0.00359	 -72.98	0.98665	  10.54	0.98484	  10.72	0.00718	 158.82	 0.13
1	2.00000	115	13250	4877	0.00270	 -75.25	0.98518	  10.56	0.98479	  10.65	0.00654	 155.60	 0.13
1	2.00000	116	13500	4877	0.00182	 -60.55	0.98643	  10.51	0.98545	  10.69	0.00573	 148.75	 0.13
1	2.00000	117	13750	4877	0.00148	 -32.93	0.98614	  10.55	0.98498	  10.62	0.00540	 141.72	 0.13
1	2.00000	118	14000	4877	0.00189	   1.15	0.98664	  10.55	0.98566	  10.64	0.00522	 130.09	 0.13
1	2.00000	119	14250	4877	0.00281	  11.91	0.98621	  10.53	0.98590	  10.71	0.00563	 119.58	 0.12
1	2.00000	120	14500	4877	0.00367	  12.99	0.98636	  10.52	0.98591	  10.67	0.00632	 114.50	 0.12
1	2.00000	121	14750	4877	0.00466	  12.15	0.98617	  10.51	0.98636	  10.68	0.00734	 111.38	 0.12
1	2.00000	122	0	7316	0.21012	 -89.91	0.94690	  11.54	0.93791	  11.23	0.21716	-176.75	 0.36
1	2.00000	123	250	7316	0.20894	-105.09	0.95625	  11.78	0.93301	  10.69	0.21568	-161.84	 0.41
1	2.00000	124	500	7316	0.20774	-120.33	0.96460	  11.77	0.93015	  10.15	0.21353	-146.87	 0.44
1	2.00000	125	750	7316	0.20688	-135.68	0.97310	  11.62	0.93044	   9.57	0.21136	-131.67	 0.44
1	2.00000	126	1000	7316	0.20567	-151.14	0.98211	  11.30	0.93260	   8.97	0.20930	-116.45	 0.42
1	2.00000	127	1250	7316	0.20483	-166.64	0.98742	  10.93	0.93605	   8.49	0.20696	-100.90	 0.39
1	2.00000	128	1500	7316	0.20383	 177.78	0.99333	  10.39	0.94124	   8.09	0.20520	 -85.28	 0.34
1	2.00000	129	1750	7316	0.20370	 162.16	0.99532	   9.84	0.94873	   7.75	0.20425	 -69.58	 0.27
1	2.00000	130	2000	7316	0.20328	 146.57	0.99501	   9.26	0.95673	   7.57	0.20349	 -53.77	 0.20
1	2.00000	131	2250	7316	0.20323	 130.96	0.99319	   8.76	0.96436	   7.56	0.20337	 -37.89	 0.13
1	2.00000	132	2500	7316	0.20361	 115.35	0.98853	   8.25	0.97344	   7.71	0.20360	 -22.11	 0.05
1	2.00000	133	2750	7316	0.20426	  99.85	0.98332	   7.84	0.98073	   7.98	0.20480	  -6.33	-0.02
1	2.00000	134	3000	7316	0.20490	  84.39	0.97508	   7.54	0.98664	   8.28	0.20602	   9.35	-0.07
1	2.00000	135	3250	7316	0.20593	  69.01	0.96630	   7.44	0.99220	   8.79	0.20766	  24.94	-0.12
1	2.00000	136	3500	7316	0.20720	  53.78	0.95903	   7.45	0.99454	   9.39	0.20977	  40.36	-0.14
1	2.00000	137	3750	7316	0.20831	  38.67	0.95035	   7.60	0.99522	  10.00	0.21161	  55.61	-0.15
1	2.00000	138	4000	7316	0.20944	  23.57	0.94383	   7.92	0.99338	  10.52	0.21367	  70.87	-0.14
1	2.00000	139	4250	7316	0.21043	   8.65	0.93750	   8.35	0.98919	  11.05	0.21549	  85.84	-0.10
1	2.00000	140	4500	7316	0.21081	  -6.27	0.93302	   8.75	0.98258	  11.51	0.21689	 100.74	-0.04
1	2.00000	141	4750	7316	0.21105	 -21.13	0.93124	   9.31	0.97447	  11.83	0.21807	 115.60	 0.03
1	2.00000	142	5000	7316	0.21079	 -36.10	0.93110	   9.91	0.96606	  11.94	0.21861	 130.36	 0.10
1	2.00000	143	5250	7316	0.21017	 -51.03	0.93401	  10.45	0.95696	  11.95	0.21863	 145.16	 0.19
1	2.00000	144	5500	7316	0.20924	 -66.00	0.93733	  11.05	0.94911	  11.74	0.21787	 159.95	 0.26
1	2.00000	145	5750	7316	0.20825	 -81.14	0.94391	  11.35	0.94142	  11.45	0.21686	 174.77	 0.33
1	2.00000	146	6000	7316	0.20706	 -96.36	0.95164	  11.70	0.93634	  11.10	0.21491	-170.22	 0.38
1	2.00000	147	6250	7316	0.20524	-111.68	0.96029	  11.80	0.93244	  10.58	0.21274	-155.23	 0.42
1	2.00000	148	6500	7316	0.20439	-127.11	0.96902	  11.82	0.93065	   9.97	0.21092	-140.01	 0.44
1	2.00000	149	6750	7316	0.20360	-142.56	0.97750	  11.57	0.93191	   9.42	0.20906	-124.72	 0.43
1	2.00000	150	7000	7316	0.20263	-158.07	0.98565	  11.21	0.93479	   8.88	0.20691	-109.32	 0.40
1	2.00000	151	7250	7316	0.20147	-173.69	0.99126	  10.81	0.93892	   8.43	0.20479	 -93.68	 0.37
1	2.00000	152	7500	7316	0.20066	 170.76	0.99501	  10.28	0.94535	   8.06	0.20318	 -78.02	 0.31
1	2.00000	153	7750	7316	0.20031	 155.20	0.99627	   9.69	0.95322	   7.85	0.20199	 -62.21	 0.24
1	2.00000	154	8000	7316	0.19970	 139.45	0.99520	   9.16	0.96119	   7.70	0.20126	 -46.33	 0.17
1	2.00000	155	8250	7316	0.19987	 123.84	0.99126	   8.63	0.96973	   7.73	0.20112	 -30.49	 0.09
1	2.00000	156	8500	7316	0.20010	 108.28	0.98674	   8.16	0.97770	   7.90	0.20178	 -14.73	 0.02
1	2.00000	157	8750	7316	0.20079	  92.63	0.97996	   7.79	0.98450	   8.14	0.20289	   1.02	-0.04
1	2.00000	158	9000	7316	0.20197	  77.20	0.97174	   7.56	0.99048	   8.57	0.20460	  16.64	-0.10
1	2.00000	159	9250	7316	0.20305	  61.91	0.96368	   7.43	0.99344	   9.11	0.20656	  32.19	-0.13
1	2.00000	160	9500	7316	0.20441	  46.69	0.95535	   7.49	0.99559	   9.58	0.20842	  47.40	-0.15
1	2.00000	161	9750	7316	0.20573	  31.57	0.94760	   7.74	0.99439	  10.16	0.21077	  62.72	-0.14
1	2.00000	162	10000	7316	0.20695	  16.47	0.94091	   8.02	0.99174	  10.65	0.21289	  77.79	-0.12
1	2.00000	163	10250	7316	0.20789	   1.51	0.93589	   8.40	0.98649	  11.13	0.21489	  92.73	-0.07
1	2.00000	164	10500	7316	0.20862	 -13.27	0.93241	   8.91	0.97923	  11.54	0.21645	 107.54	-0.01
1	2.00000	165	10750	7316	0.20899	 -28.19	0.93188	   9.48	0.97066	  11.74	0.21774	 122.35	 0.06
1	2.00000	166	11000	7316	0.20872	 -43.14	0.93155	  10.07	0.96228	  11.81	0.21810	 137.13	 0.14
1	2.00000	167	11250	7316	0.20831	 -58.06	0.93496	  10.62	0.95335	  11.77	0.21795	 151.83	 0.22
1	2.00000	168	11500	7316	0.20765	 -72.92	0.94080	  11.08	0.94573	  11.57	0.21752	 166.56	 0.29
1	2.00000	169	11750	7316	0.20691	 -88.09	0.94712	  11.48	0.93918	  11.17	0.21637	-178.58	 0.35
1	2.00000	170	12000	7316	0.20595	-103.22	0.95496	  11.68	0.93479	  10.71	0.21467	-163.69	 0.40
1	2.00000	171	12250	7316	0.20440	-118.48	0.96447	  11.72	0.93133	  10.28	0.21243	-148.68	 0.43
1	2.00000	172	12500	7316	0.20298	-133.74	0.97288	  11.71	0.93079	   9.69	0.21023	-133.50	 0.44
1	2.00000	173	12750	7316	0.20208	-149.17	0.98109	  11.41	0.93244	   9.15	0.20786	-118.22	 0.43
1	2.00000	174	13000	7316	0.20093	-164.72	0.98786	  11.08	0.93697	   8.65	0.20607	-102.57	 0.39
1	2.00000	175	13250	7316	0.20026	 179.68	0.99282	  10.66	0.94158	   8.25	0.20430	 -86.96	 0.35
1	2.00000	176	13500	7316	0.19950	 164.07	0.99529	  10.04	0.94902	   7.93	0.20280	 -71.24	 0.28
1	2.00000	177	13750	7316	0.19968	 148.41	0.99547	   9.53	0.95703	   7.77	0.20226	 -55.41	 0.20
1	2.00000	178	14000	7316	0.19964	 132.68	0.99320	   8.90	0.96509	   7.68	0.20198	 -39.48	 0.13
1	2.00000	179	14250	7316	0.20014	 117.08	0.98973	   8.40	0.97283	   7.82	0.20280	 -23.66	 0.06
1	2.00000	180	14500	7316	0.20092	 101.50	0.98346	   8.03	0.98062	   8.00	0.20399	  -7.97	-0.01
1	2.00000	181	14750	7316	0.20187	  85.92	0.97676	   7.65	0.98704	   8.33	0.20562	   7.72	-0.07
1	2.00000	182	0	7470	0.26732	 -90.47	0.92984	  11.65	0.91728	  11.27	0.27539	-176.72	 0.43
1	2.00000	183	250	7470	0.26643	-105.73	0.93951	  11.92	0.91070	  10.58	0.27395	-161.74	 0.49
1	2.00000	184	500	7470	0.26520	-121.00	0.95071	  11.99	0.90768	   9.90	0.27192	-146.69	 0.52
1	2.00000	185	750	7470	0.26415	-136.36	0.96150	  11.79	0.90742	   9.12	0.26962	-131.52	 0.53
1	2.00000	186	1000	7470	0.26276	-151.77	0.97216	  11.41	0.90929	   8.43	0.26733	-116.30	 0.52
1	2.00000	187	1250	7470	0.26198	-167.27	0.98048	  10.94	0.91442	   7.74	0.26533	-100.85	 0.47
1	2.00000	188	1500	7470	0.26153	 177.21	0.98676	  10.25	0.92203	   7.21	0.26398	 -85.32	 0.40
1	2.00000	189	1750	7470	0.26078	 161.65	0.98897	   9.55	0.92999	   6.83	0.26260	 -69.74	 0.32
1	2.00000	190	2000	7470	0.26076	 146.13	0.98956	   8.79	0.94034	   6.58	0.26199	 -54.13	 0.23
1	2.00000	191	2250	7470	0.26062	 130.61	0.98583	   8.05	0.95071	   6.55	0.26149	 -38.49	 0.13
1	2.00000	192	2500	7470	0.26086	 115.10	0.98025	   7.47	0.96131	   6.70	0.26172	 -22.77	 0.04
1	2.00000	193	2750	7470	0.26145	  99.65	0.97318	   6.98	0.97075	   7.05	0.26273	  -7.12	-0.05
1	2.00000	194	3000	7470	0.26212	  84.29	0.96390	   6.65	0.97902	   7.51	0.26398	   8.51	-0.12
1	2.00000	195	3250	7470	0.26298	  69.02	0.95294	   6.51	0.98467	   8.15	0.26534	  24.02	-0.18
1	2.00000	196	3500	7470	0.26392	  53.69	0.94264	   6.47	0.98896	   8.81	0.26726	  39.40	-0.22
1	2.00000	197	3750	7470	0.26515	  38.56	0.93363	   6.70	0.98903	   9.59	0.26944	  54.72	-0.22
1	2.00000	198	4000	7470	0.26600	  23.49	0.92369	   7.05	0.98639	  10.32	0.27120	  69.98	-0.20
1	2.00000	199	4250	7470	0.26701	   8.52	0.91678	   7.63	0.98164	  11.00	0.27304	  85.14	-0.16
1	2.00000	200	4500	7470	0.26766	  -6.50	0.91207	   8.17	0.97356	  11.52	0.27473	 100.16	-0.09
1	2.00000	201	4750	7470	0.26755	 -21.42	0.90823	   8.88	0.96314	  11.98	0.27573	 115.11	 0.00
1	2.00000	202	5000	7470	0.26743	 -36.43	0.90907	   9.63	0.95331	  12.16	0.27636	 130.04	 0.09
1	2.00000	203	5250	7470	0.26658	 -51.49	0.91125	  10.38	0.94142	  12.16	0.27637	 144.97	 0.20
1	2.00000	204	5500	7470	0.26602	 -66.51	0.91715	  11.03	0.93126	  11.94	0.27583	 159.88	 0.30
1	2.00000	205	5750	7470	0.26491	 -81.67	0.92459	  11.53	0.92201	  11.58	0.27460	 174.83	 0.39
1	2.00000	206	6000	7470	0.26359	 -96.94	0.93440	  11.85	0.91467	  11.05	0.27280	-170.19	 0.46
1	2.00000	207	6250	7470	0.26208	-112.27	0.94527	  12.09	0.91044	  10.34	0.27097	-154.95	 0.51
1	2.00000	208	6500	7470	0.26103	-127.75	0.95685	  11.99	0.90834	   9.60	0.26942	-139.89	 0.53
1	2.00000	209	6750	7470	0.26015	-143.21	0.96768	  11.74	0.90924	   8.97	0.26730	-124.53	 0.52
1	2.00000	210	7000	7470	0.25935	-158.78	0.97711	  11.36	0.91276	   8.23	0.26509	-109.11	 0.49
1	2.00000	211	7250	7470	0.25841	-174.23	0.98411	  10.78	0.91880	   7.67	0.26300	 -93.64	 0.44
1	2.00000	212	7500	7470	0.25748	 170.33	0.98891	  10.07	0.92680	   7.22	0.26135	 -78.12	 0.36
1	2.00000	213	7750	7470	0.25707	 154.72	0.99025	   9.35	0.93622	   6.89	0.25999	 -62.45	 0.28
1	2.00000	214	8000	7470	0.25655	 139.20	0.98851	   8.61	0.94642	   6.78	0.25896	 -46.69	 0.18
1	2.00000	215	8250	7470	0.25636	 123.54	0.98485	   8.00	0.95717	   6.77	0.25902	 -30.97	 0.09
1	2.00000	216	8500	7470	0.25641	 108.13	0.97812	   7.35	0.96670	   6.97	0.25926	 -15.49	-0.00
1	2.00000	217	8750	7470	0.25722	  92.53	0.97002	   6.91	0.97566	   7.33	0.26053	   0.20	-0.08
1	2.00000	218	9000	7470	0.25832	  77.14	0.95913	   6.59	0.98275	   7.84	0.26183	  15.74	-0.15
1	2.00000	219	9250	7470	0.25944	  61.84	0.94909	   6.49	0.98799	   8.46	0.26363	  31.22	-0.20
1	2.00000	220	9500	7470	0.26044	  46.67	0.93921	   6.53	0.98940	   9.15	0.26569	  46.50	-0.21
1	2.00000	221	9750	7470	0.26179	  31.46	0.93001	   6.78	0.98860	   9.82	0.26825	  61.76	-0.21
1	2.00000	222	10000	7470	0.26309	  16.31	0.92120	   7.17	0.98494	  10.50	0.27028	  76.93	-0.18
1	2.00000	223	10250	7470	0.26402	   1.34	0.91478	   7.72	0.97840	  11.11	0.27217	  92.03	-0.12
1	2.00000	224	10500	7470	0.26495	 -13.50	0.91096	   8.41	0.96970	  11.61	0.27397	 106.96	-0.05
1	2.00000	225	10750	7470	0.26538	 -28.54	0.90900	   9.08	0.95949	  11.88	0.27544	 121.86	 0.04
1	2.00000	226	11000	7470	0.26504	 -43.56	0.90993	   9.83	0.94783	  12.00	0.27603	 136.83	 0.15
1	2.00000	227	11250	7470	0.26498	 -58.52	0.91411	  10.53	0.93693	  11.93	0.27606	 151.64	 0.25
1	2.00000	228	11500	7470	0.26425	 -73.57	0.92064	  11.13	0.92721	  11.62	0.27572	 166.50	 0.34
