! Probe	Frequency	Pt Number	X pos	Y pos	Gamma s11	Phi s11	Gamma s12	Phi s12	Gamma s21	Phi s21	Gamma s22	Phi s22	loss
1	3	285	10750	7624	0.30674	6.63	0.99257	-164.91	0.87576	-162.56	0.32073	52.04	0.72
1	3	286	11000	7624	0.30793	-17.22	0.97818	-166.54	0.87676	-164.14	0.32473	75.65	0.71
1	3	287	11250	7624	0.31125	-40.87	0.95435	-167.77	0.88788	-165.58	0.32916	98.83	0.59
1	3	288	11500	7624	0.31472	-64.27	0.92678	-168.5	0.90434	-166.69	0.33472	121.49	0.42
1	3	289	11750	7624	0.31905	-87.43	0.89889	-168.48	0.92667	-167.28	0.34017	143.88	0.2
1	3	290	12000	7624	0.32323	-110.33	0.87459	-167.94	0.95054	-167.27	0.34392	166.04	-0.04
1	3	291	12250	7624	0.32656	-132.87	0.8582	-166.62	0.97165	-166.65	0.34641	-171.96	-0.24
1	3	292	12500	7624	0.32864	-155.08	0.85096	-164.97	0.98805	-165.5	0.34663	-150.14	-0.39
1	3	293	12750	7624	0.32988	-177.34	0.85541	-163.14	0.99665	-164.16	0.34489	-128.05	-0.47
1	3	294	13000	7624	0.32911	160.54	0.86991	-161.54	0.99455	-162.54	0.34135	-105.72	-0.45
1	3	295	13250	7624	0.32613	138.45	0.89232	-160.36	0.98295	-161.08	0.33629	-83.11	-0.34
1	3	296	13500	7624	0.3218	116.19	0.91969	-159.69	0.96212	-160.02	0.33053	-59.96	-0.14
1	3	297	13750	7624	0.31739	93.41	0.94874	-159.85	0.93858	-159.5	0.32577	-36.41	0.09
1	3	298	14000	7624	0.31319	70.31	0.97457	-160.61	0.9145	-159.58	0.32278	-12.48	0.33
1	3	299	14250	7624	0.30972	46.88	0.99055	-161.98	0.89289	-160.33	0.32058	11.42	0.55
1	3	300	14500	7624	0.30812	23.39	0.99676	-163.71	0.87917	-161.5	0.32157	35.21	0.69
1	3	301	14750	7624	0.30826	-0.3	0.98847	-165.39	0.87366	-163.04	0.32409	58.88	0.74
1	3	302	0	7779	0.39839	-89.58	0.85987	-169.18	0.89581	-167.8	0.41744	146.57	0.21
1	3	303	250	7779	0.40349	-112.36	0.8323	-168.12	0.926	-167.59	0.42171	168.93	-0.1
1	3	304	500	7779	0.40668	-134.89	0.81368	-166.42	0.95043	-166.68	0.42404	-168.95	-0.34
1	3	305	750	7779	0.40925	-157.07	0.80668	-164.21	0.96985	-165.05	0.42479	-146.84	-0.53
1	3	306	1000	7779	0.40957	-179.24	0.8117	-161.93	0.97728	-163.18	0.42276	-124.65	-0.6
1	3	307	1250	7779	0.4086	158.5	0.82931	-159.9	0.97349	-161.31	0.419	-102.2	-0.56
1	3	308	1500	7779	0.4049	136.19	0.85771	-158.4	0.95691	-159.62	0.41356	-79.42	-0.4
1	3	309	1750	7779	0.40092	113.77	0.89101	-157.79	0.93217	-158.5	0.40823	-56.37	-0.15
1	3	310	2000	7779	0.39554	90.87	0.92554	-158.24	0.90197	-158.08	0.40344	-33.07	0.16
1	3	311	2250	7779	0.3921	67.65	0.95611	-159.58	0.87406	-158.45	0.4	-9.55	0.44
1	3	312	2500	7779	0.38927	44.23	0.97503	-161.42	0.85084	-159.54	0.39843	14.25	0.69
1	3	313	2750	7779	0.38837	20.67	0.98009	-163.68	0.8366	-161.23	0.39872	37.85	0.84
1	3	314	3000	7779	0.38815	-2.94	0.97084	-165.93	0.83102	-163.12	0.40133	61.31	0.9
1	3	315	3250	7779	0.3901	-26.36	0.94828	-167.78	0.83778	-165.01	0.40484	84.48	0.82
1	3	316	3500	7779	0.39287	-49.67	0.91703	-169.02	0.85381	-166.54	0.40953	107.5	0.64
1	3	317	3750	7779	0.39617	-72.77	0.88312	-169.5	0.87703	-167.55	0.4144	130.13	0.4
1	3	318	4000	7779	0.39933	-95.75	0.85146	-169.03	0.90398	-167.88	0.41891	152.65	0.12
1	3	319	4250	7779	0.40304	-118.42	0.82704	-167.68	0.93421	-167.47	0.42215	174.97	-0.18
1	3	320	4500	7779	0.40451	-140.8	0.81165	-165.86	0.95782	-166.2	0.42323	-163.02	-0.4
1	3	321	4750	7779	0.40573	-163.19	0.80912	-163.62	0.97384	-164.65	0.42269	-140.81	-0.55
1	3	322	5000	7779	0.40508	174.64	0.81739	-161.31	0.97877	-162.69	0.41861	-118.44	-0.59
1	3	323	5250	7779	0.40217	152.43	0.83936	-159.44	0.97145	-160.71	0.41413	-95.78	-0.51
1	3	324	5500	7779	0.39802	129.94	0.86914	-158.21	0.95266	-159.27	0.40803	-72.9	-0.33
1	3	325	5750	7779	0.39326	107.13	0.90337	-157.83	0.92569	-158.22	0.40148	-49.42	-0.06
1	3	326	6000	7779	0.38905	84.08	0.93799	-158.41	0.89676	-157.99	0.39694	-25.71	0.23
1	3	327	6250	7779	0.38514	60.81	0.96482	-159.7	0.86896	-158.43	0.39398	-1.79	0.52
1	3	328	6500	7779	0.37945	37.46	0.97617	-161.74	0.8455	-159.68	0.39618	21.97	0.78
1	3	329	6750	7779	0.37969	13.46	0.97635	-164.08	0.83311	-161.52	0.39822	45.72	0.91
1	3	330	7000	7779	0.38254	-10.24	0.96473	-166.19	0.83264	-163.54	0.40151	69.2	0.9
1	3	331	7250	7779	0.38623	-33.57	0.93797	-167.96	0.84248	-165.28	0.405	92.25	0.79
1	3	332	7500	7779	0.39017	-56.75	0.90699	-168.97	0.86218	-166.71	0.41018	114.96	0.57
1	3	333	7750	7779	0.39343	-80.03	0.87378	-169.18	0.88625	-167.66	0.41507	137.55	0.32
1	3	334	8000	7779	0.397	-102.94	0.84411	-168.64	0.91504	-167.75	0.41919	159.8	0.03
1	3	335	8250	7779	0.39997	-125.69	0.82178	-167.3	0.94243	-167.21	0.42167	-178.08	-0.24
1	3	336	8500	7779	0.40174	-148.14	0.80909	-165.39	0.96378	-166.13	0.42228	-156.11	-0.44
1	3	337	8750	7779	0.40355	-170.6	0.81175	-163.17	0.97734	-164.42	0.42212	-133.91	-0.57
1	3	338	9000	7779	0.40251	167.12	0.82411	-161.08	0.97803	-162.52	0.41861	-111.62	-0.57
1	3	339	9250	7779	0.39985	144.87	0.84831	-159.31	0.96676	-160.75	0.41326	-88.95	-0.46
1	3	340	9500	7779	0.39631	122.56	0.8795	-158.41	0.9459	-159.27	0.40733	-66.09	-0.26
1	3	341	9750	7779	0.39172	100.04	0.91447	-158.27	0.9176	-158.36	0.40221	-42.63	0.02
1	3	342	10000	7779	0.38667	77.03	0.94586	-158.97	0.88696	-158.29	0.3976	-18.95	0.34
1	3	343	10250	7779	0.38316	53.71	0.97035	-160.42	0.86192	-159.02	0.39549	4.93	0.6
1	3	344	10500	7779	0.38139	30.44	0.98111	-162.55	0.84362	-160.31	0.3954	28.52	0.79
1	3	345	10750	7779	0.38114	6.88	0.97662	-164.7	0.83344	-162.03	0.39729	52.24	0.9
1	3	346	11000	7779	0.38284	-16.78	0.95967	-166.68	0.83589	-163.98	0.40137	75.73	0.87
1	3	347	11250	7779	0.38571	-40.25	0.93135	-168.19	0.84778	-165.74	0.40645	98.89	0.73
1	3	348	11500	7779	0.38926	-63.48	0.89704	-169.09	0.8679	-167.03	0.41144	121.54	0.52
1	3	349	11750	7779	0.39366	-86.72	0.86465	-169.06	0.8945	-167.8	0.4174	144.06	0.24
1	3	350	12000	7779	0.39758	-109.69	0.83625	-168.32	0.92258	-167.84	0.42199	166.2	-0.05
1	3	351	12250	7779	0.40088	-132.22	0.81692	-166.78	0.94897	-166.96	0.42433	-171.76	-0.31
1	3	352	12500	7779	0.40326	-154.62	0.80907	-164.83	0.96861	-165.6	0.42536	-149.79	-0.49
1	3	353	12750	7779	0.40355	-177.02	0.81236	-162.62	0.97811	-163.9	0.42356	-127.58	-0.58
1	3	354	13000	7779	0.40249	160.72	0.82889	-160.49	0.97558	-161.97	0.41957	-105.1	-0.55
1	3	355	13250	7779	0.39949	138.49	0.85572	-158.97	0.96116	-160.15	0.41441	-82.34	-0.41
1	3	356	13500	7779	0.39589	116.12	0.88912	-158.23	0.93721	-158.88	0.40924	-59.26	-0.18
1	3	357	13750	7779	0.39067	93.35	0.92304	-158.38	0.90639	-158.19	0.40413	-35.73	0.13
1	3	358	14000	7779	0.38702	70.25	0.95392	-159.36	0.87822	-158.28	0.40026	-11.91	0.42
1	3	359	14250	7779	0.38387	46.94	0.97381	-161	0.8535	-159.22	0.39823	11.89	0.68
1	3	360	14500	7779	0.38296	23.58	0.98106	-163.06	0.83788	-160.73	0.39966	35.57	0.85
1	3	361	14750	7779	0.38285	-0.09	0.97115	-165.24	0.83108	-162.6	0.40246	59.12	0.92
1	3	362	0	7878	0.45867	-89.07	0.82683	-169.51	0.86686	-168.13	0.47766	146.91	0.22
1	3	363	250	7878	0.46194	-111.78	0.79746	-168.42	0.89839	-167.79	0.48255	169.16	-0.11
1	3	364	500	7878	0.46551	-134.27	0.77659	-166.38	0.92721	-166.66	0.48501	-168.59	-0.4
1	3	365	750	7878	0.46785	-156.65	0.76818	-163.89	0.9474	-164.89	0.48621	-146.41	-0.6
1	3	366	1000	7878	0.46784	-178.87	0.7738	-161.22	0.95553	-162.77	0.48444	-124.06	-0.68
1	3	367	1250	7878	0.46679	158.86	0.79296	-158.93	0.9514	-160.52	0.48017	-101.61	-0.63
1	3	368	1500	7878	0.46376	136.47	0.82376	-157.21	0.93331	-158.65	0.4753	-78.8	-0.45
1	3	369	1750	7878	0.45839	113.94	0.86093	-156.58	0.90395	-157.38	0.46966	-55.79	-0.15
1	3	370	2000	7878	0.45402	91.02	0.89987	-156.98	0.87192	-156.9	0.46451	-32.44	0.19
1	3	371	2250	7878	0.45025	67.81	0.93258	-158.41	0.84052	-157.38	0.46037	-8.91	0.53
1	3	372	2500	7878	0.44769	44.47	0.95531	-160.56	0.81484	-158.66	0.45907	14.71	0.81
1	3	373	2750	7878	0.44621	20.98	0.96159	-163.18	0.79799	-160.56	0.45941	38.22	1
1	3	374	3000	7878	0.44713	-2.52	0.95106	-165.86	0.79361	-162.74	0.46182	61.52	1.04
1	3	375	3250	7878	0.44892	-25.88	0.92502	-167.93	0.80078	-164.93	0.465	84.7	0.95
1	3	376	3500	7878	0.45138	-49.05	0.89101	-169.38	0.81818	-166.63	0.46947	107.59	0.75
1	3	377	3750	7878	0.45506	-72.24	0.8533	-169.82	0.84462	-167.83	0.47494	130.33	0.46
1	3	378	4000	7878	0.45808	-95.08	0.8192	-169.39	0.87532	-168.09	0.47968	152.8	0.13
1	3	379	4250	7878	0.4612	-117.68	0.7918	-167.95	0.90762	-167.52	0.48348	175.12	-0.2
1	3	380	4500	7878	0.46349	-140.23	0.77489	-165.77	0.93539	-166.23	0.48429	-162.65	-0.47
1	3	381	4750	7878	0.46419	-162.64	0.77057	-163.18	0.95285	-164.34	0.48357	-140.38	-0.63
1	3	382	5000	7878	0.46327	174.99	0.78175	-160.54	0.95867	-162.17	0.48116	-117.85	-0.68
1	3	383	5250	7878	0.45988	152.67	0.80368	-158.36	0.9497	-159.98	0.4753	-95.22	-0.58
1	3	384	5500	7878	0.45549	130.22	0.83605	-156.92	0.92765	-158.1	0.46849	-72.21	-0.36
1	3	385	5750	7878	0.45127	107.38	0.87518	-156.44	0.8983	-157.03	0.4625	-48.77	-0.06
1	3	386	6000	7878	0.44634	84.28	0.91367	-157.08	0.86555	-156.76	0.45715	-25.05	0.29
1	3	387	6250	7878	0.44149	61.17	0.94234	-158.66	0.83379	-157.39	0.45539	-1.14	0.64
1	3	388	6500	7878	0.43653	37.63	0.9571	-161.03	0.80805	-158.84	0.45705	22.44	0.93
1	3	389	6750	7878	0.43791	13.82	0.95751	-163.64	0.79584	-160.9	0.45884	46.14	1.06
1	3	390	7000	7878	0.44187	-9.76	0.94318	-166.09	0.79594	-163.23	0.46161	69.49	1.04
1	3	391	7250	7878	0.44519	-33.1	0.91483	-168.04	0.80729	-165.29	0.46556	92.55	0.9
1	3	392	7500	7878	0.44877	-56.22	0.87919	-169.27	0.82751	-166.88	0.47026	115.22	0.67
1	3	393	7750	7878	0.45165	-79.36	0.84405	-169.59	0.85445	-167.88	0.47613	137.76	0.38
1	3	394	8000	7878	0.45536	-102.39	0.81011	-168.92	0.88667	-168.1	0.47979	160.08	0.04
1	3	395	8250	7878	0.45795	-125.18	0.78596	-167.46	0.91741	-167.39	0.48285	-177.8	-0.27
1	3	396	8500	7878	0.45927	-147.7	0.77308	-165.27	0.94086	-166.07	0.48424	-155.78	-0.5
1	3	397	8750	7878	0.46081	-170.2	0.77324	-162.69	0.95626	-164.17	0.48325	-133.51	-0.65
1	3	398	9000	7878	0.46008	167.35	0.7874	-160.37	0.95735	-162	0.48008	-111.12	-0.65
1	3	399	9250	7878	0.45757	145.05	0.81432	-158.33	0.94482	-159.92	0.47507	-88.4	-0.53
1	3	400	9500	7878	0.45392	122.77	0.84868	-157.12	0.92065	-158.24	0.46877	-65.42	-0.28
1	3	401	9750	7878	0.44999	100.1	0.88736	-157.03	0.8898	-157.25	0.46333	-42.07	0.03
1	3	402	10000	7878	0.44489	77.21	0.92313	-157.83	0.85596	-157.07	0.45882	-18.33	0.39
1	3	403	10250	7878	0.44115	54.02	0.94887	-159.55	0.82673	-157.94	0.4558	5.4	0.71
1	3	404	10500	7878	0.43939	30.79	0.96277	-161.78	0.80651	-159.49	0.45601	29.07	0.94
1	3	405	10750	7878	0.43983	7.25	0.95812	-164.32	0.79702	-161.55	0.45834	52.64	1.04
1	3	406	11000	7878	0.44175	-16.22	0.93791	-166.66	0.79943	-163.75	0.46173	76.01	1
1	3	407	11250	7878	0.44491	-39.68	0.90667	-168.43	0.81313	-165.75	0.4667	99.09	0.84
1	3	408	11500	7878	0.44804	-62.91	0.87031	-169.41	0.83511	-167.25	0.47297	121.72	0.59
1	3	409	11750	7878	0.45259	-86.09	0.83314	-169.53	0.86523	-168.1	0.47826	144.15	0.26
1	3	410	12000	7878	0.45578	-109	0.80249	-168.64	0.89544	-167.96	0.48315	166.43	-0.05
1	3	411	12250	7878	0.4591	-131.74	0.78015	-166.86	0.92532	-167.14	0.48572	-171.44	-0.35
1	3	412	12500	7878	0.46092	-154.2	0.77143	-164.55	0.94729	-165.61	0.4869	-149.4	-0.57
1	3	413	12750	7878	0.46166	-176.6	0.77473	-162	0.95765	-163.54	0.48486	-127.12	-0.67
1	3	414	13000	7878	0.46069	160.96	0.79376	-159.61	0.95518	-161.36	0.48209	-104.59	-0.64
1	3	415	13250	7878	0.45744	138.69	0.82137	-157.85	0.93795	-159.28	0.47563	-81.83	-0.46
1	3	416	13500	7878	0.45289	116.2	0.85826	-156.96	0.91011	-157.83	0.47053	-58.64	-0.18
1	3	417	13750	7878	0.44921	93.49	0.89676	-157.11	0.8775	-157	0.46512	-35.09	0.16
1	3	418	14000	7878	0.44461	70.37	0.93023	-158.13	0.84442	-157.21	0.46078	-11.29	0.51
1	3	419	14250	7878	0.44281	47.11	0.95464	-160.12	0.81902	-158.3	0.46002	12.46	0.79
1	3	420	14500	7878	0.44154	23.84	0.96242	-162.56	0.80049	-160.09	0.46053	35.9	0.99
1	3	421	14750	7878	0.44158	0.49	0.95196	-164.99	0.79383	-162.12	0.4631	59.42	1.06
1	3	422	0	7977	0.52596	-88.19	0.7854	-169.78	0.82703	-168.22	0.54619	147.31	0.24
1	3	423	250	7977	0.52907	-110.95	0.75321	-168.53	0.8612	-167.83	0.55128	169.69	-0.13
1	3	424	500	7977	0.53213	-133.56	0.73009	-166.29	0.89228	-166.61	0.55434	-168.07	-0.46
1	3	425	750	7977	0.53437	-155.98	0.721	-163.41	0.91479	-164.56	0.55553	-145.76	-0.69
1	3	426	1000	7977	0.53423	-178.25	0.72675	-160.4	0.92383	-162.02	0.55417	-123.46	-0.77
1	3	427	1250	7977	0.53259	159.34	0.74682	-157.62	0.91742	-159.59	0.55037	-100.82	-0.7
1	3	428	1500	7977	0.52962	136.81	0.77974	-155.66	0.89816	-157.47	0.54452	-78.02	-0.5
1	3	429	1750	7977	0.52521	114.3	0.82031	-154.9	0.86627	-155.91	0.53867	-55	-0.15
1	3	430	2000	7977	0.52028	91.44	0.86276	-155.38	0.83029	-155.4	0.53338	-31.74	0.24
1	3	431	2250	7977	0.51658	68.22	0.90074	-156.94	0.79561	-156.01	0.52936	-8.25	0.64
1	3	432	2500	7977	0.5143	44.85	0.92489	-159.43	0.76812	-157.49	0.52728	15.35	0.96
1	3	433	2750	7977	0.51392	21.42	0.9321	-162.43	0.75149	-159.76	0.52765	38.76	1.15
1	3	434	3000	7977	0.51503	-1.98	0.91977	-165.43	0.74736	-162.28	0.52948	62.03	1.19
1	3	435	3250	7977	0.51724	-25.28	0.89232	-167.92	0.75587	-164.72	0.5329	85.1	1.08
1	3	436	3500	7977	0.5192	-48.47	0.8552	-169.55	0.77447	-166.74	0.538	108.04	0.86
1	3	437	3750	7977	0.52211	-71.49	0.81426	-170.15	0.80247	-167.96	0.54313	130.7	0.53
1	3	438	4000	7977	0.52513	-94.39	0.7771	-169.57	0.83668	-168.3	0.54834	153.26	0.15
1	3	439	4250	7977	0.5275	-117.13	0.7477	-167.99	0.87125	-167.7	0.55239	175.64	-0.22
1	3	440	4500	7977	0.52922	-139.64	0.72856	-165.56	0.90036	-166.12	0.55378	-162.07	-0.52
1	3	441	4750	7977	0.5303	-162.05	0.72405	-162.56	0.92159	-163.97	0.55314	-139.7	-0.72
1	3	442	5000	7977	0.5289	175.59	0.73448	-159.6	0.92724	-161.36	0.55015	-117.24	-0.77
1	3	443	5250	7977	0.52536	153.13	0.75845	-157.09	0.91679	-158.89	0.54465	-94.47	-0.65
1	3	444	5500	7977	0.52166	130.56	0.79475	-155.4	0.89398	-156.85	0.53849	-71.4	-0.41
1	3	445	5750	7977	0.51714	107.67	0.83647	-154.82	0.86028	-155.62	0.53176	-48.01	-0.04
1	3	446	6000	7977	0.51332	84.65	0.87854	-155.55	0.82388	-155.21	0.52616	-24.25	0.35
1	3	447	6250	7977	0.50966	61.43	0.91296	-157.23	0.79068	-156.01	0.52345	-0.43	0.73
1	3	448	6500	7977	0.50333	38.21	0.92655	-159.89	0.7627	-157.73	0.52476	23.18	1.08
1	3	449	6750	7977	0.5035	14.34	0.92813	-162.91	0.74818	-160.2	0.52712	46.8	1.25
1	3	450	7000	7977	0.50876	-9.09	0.912	-165.84	0.74937	-162.71	0.52978	70.03	1.21
1	3	451	7250	7977	0.5123	-32.33	0.88184	-168.07	0.76162	-165.04	0.53387	93.04	1.04
1	3	452	7500	7977	0.51595	-55.43	0.84424	-169.45	0.78413	-166.94	0.5397	115.65	0.77
1	3	453	7750	7977	0.5193	-78.58	0.80334	-169.91	0.81484	-167.96	0.54429	138.16	0.41
1	3	454	8000	7977	0.52213	-101.65	0.76774	-169.25	0.84905	-168.14	0.54894	160.47	0.04
1	3	455	8250	7977	0.52467	-124.45	0.7408	-167.45	0.88316	-167.45	0.55208	-177.32	-0.32
1	3	456	8500	7977	0.52545	-147.07	0.72646	-165.08	0.90868	-165.87	0.55352	-155.3	-0.57
1	3	457	8750	7977	0.52673	-169.75	0.72641	-162.16	0.925	-163.7	0.55265	-132.97	-0.73
1	3	458	9000	7977	0.52597	167.77	0.74133	-159.23	0.92622	-161.27	0.54968	-110.41	-0.74
1	3	459	9250	7977	0.52338	145.41	0.77003	-157.04	0.91141	-158.83	0.54476	-87.73	-0.58
1	3	460	9500	7977	0.5197	123.08	0.80659	-155.61	0.88437	-156.9	0.53762	-64.76	-0.3
1	3	461	9750	7977	0.51504	100.37	0.84926	-155.4	0.84916	-155.8	0.53244	-41.29	0.08
1	3	462	10000	7977	0.51098	77.49	0.88949	-156.38	0.81309	-155.7	0.52811	-17.65	0.48
1	3	463	10250	7977	0.50787	54.37	0.91947	-158.23	0.78187	-156.67	0.5251	6.15	0.84
1	3	464	10500	7977	0.50637	31.18	0.93333	-160.88	0.76023	-158.52	0.52471	29.67	1.09
1	3	465	10750	7977	0.50762	7.91	0.92878	-163.78	0.75042	-160.75	0.52669	53.25	1.2
1	3	466	11000	7977	0.50897	-15.57	0.90661	-166.49	0.75302	-163.31	0.53028	76.55	1.16
1	3	467	11250	7977	0.51182	-39.01	0.87296	-168.54	0.76826	-165.67	0.53533	99.52	0.97
1	3	468	11500	7977	0.51504	-62.21	0.83231	-169.67	0.79258	-167.38	0.5414	122.19	0.68
1	3	469	11750	7977	0.51958	-85.34	0.79246	-169.79	0.82455	-168.23	0.54787	144.66	0.31
1	3	470	12000	7977	0.52281	-108.27	0.75797	-168.86	0.85808	-168.05	0.55255	166.85	-0.06
1	3	471	12250	7977	0.52529	-130.99	0.73431	-166.88	0.88979	-167.06	0.55592	-170.98	-0.39
1	3	472	12500	7977	0.52678	-153.58	0.72339	-164.23	0.91375	-165.32	0.55662	-148.91	-0.63
1	3	473	12750	7977	0.52731	-176.1	0.72802	-161.23	0.92525	-163.02	0.55578	-126.52	-0.74
1	3	474	13000	7977	0.52666	161.44	0.74657	-158.56	0.92275	-160.45	0.55173	-103.93	-0.71
1	3	475	13250	7977	0.52375	139.07	0.77776	-156.41	0.90376	-158.11	0.54611	-81.04	-0.51
1	3	476	13500	7977	0.5194	116.63	0.81722	-155.35	0.87287	-156.42	0.54049	-57.9	-0.18
1	3	477	13750	7977	0.51547	93.76	0.8592	-155.5	0.83685	-155.56	0.5346	-34.34	0.21
1	3	478	14000	7977	0.51147	70.78	0.89712	-156.75	0.80019	-155.81	0.53172	-10.56	0.62
1	3	479	14250	7977	0.509	47.6	0.92316	-158.98	0.77133	-157.02	0.52942	13.1	0.95
1	3	480	14500	7977	0.50904	24.46	0.93219	-161.67	0.75335	-159.07	0.52972	36.63	1.16
1	3	481	14750	7977	0.50988	1.05	0.92109	-164.55	0.74687	-161.56	0.53271	60.07	1.23
1	3	482	0	8076	0.5891	-87.41	0.7409	-169.91	0.78208	-168.23	0.61215	147.95	0.28
1	3	483	250	8076	0.59265	-110.18	0.70584	-168.54	0.8192	-167.78	0.61639	170.33	-0.15
1	3	484	500	8076	0.59577	-132.78	0.68165	-165.98	0.85158	-166.38	0.62047	-167.33	-0.51
1	3	485	750	8076	0.59743	-155.22	0.67115	-162.85	0.87528	-164.03	0.6218	-145.05	-0.76
1	3	486	1000	8076	0.59725	-177.54	0.67668	-159.4	0.8846	-161.18	0.62106	-122.6	-0.85
1	3	487	1250	8076	0.59505	160.01	0.69618	-156.36	0.87729	-158.45	0.61606	-99.99	-0.76
1	3	488	1500	8076	0.59258	137.54	0.73108	-154.07	0.85564	-156.02	0.61085	-77.16	-0.52
1	3	489	1750	8076	0.58925	114.86	0.77432	-153.18	0.82319	-154.36	0.60507	-54.17	-0.16
1	3	490	2000	8076	0.58377	91.98	0.81797	-153.64	0.78395	-153.84	0.59876	-30.82	0.3
1	3	491	2250	8076	0.58045	68.74	0.85952	-155.39	0.74745	-154.53	0.59472	-7.39	0.74
1	3	492	2500	8076	0.57792	45.45	0.88675	-158.2	0.71866	-156.25	0.59277	16.11	1.1
1	3	493	2750	8076	0.57777	22.15	0.89517	-161.58	0.70134	-158.75	0.59314	39.44	1.32
1	3	494	3000	8076	0.57895	-1.29	0.88218	-164.88	0.69708	-161.68	0.59473	62.71	1.36
1	3	495	3250	8076	0.58068	-24.51	0.8527	-167.78	0.70622	-164.38	0.59771	85.68	1.24
1	3	496	3500	8076	0.58343	-47.67	0.81348	-169.55	0.72659	-166.56	0.60295	108.64	0.97
1	3	497	3750	8076	0.58625	-70.67	0.77017	-170.28	0.75692	-167.91	0.60843	131.33	0.59
1	3	498	4000	8076	0.58837	-93.53	0.73113	-169.68	0.79251	-168.25	0.61447	153.87	0.17
1	3	499	4250	8076	0.59037	-116.18	0.69891	-167.94	0.82866	-167.49	0.61785	176.26	-0.23
1	3	500	4500	8076	0.59284	-138.79	0.67955	-165.27	0.86149	-165.77	0.61965	-161.39	-0.59
1	3	501	4750	8076	0.59302	-161.31	0.67361	-161.98	0.88253	-163.28	0.61926	-138.98	-0.8
1	3	502	5000	8076	0.59169	176.28	0.68485	-158.56	0.88854	-160.44	0.61674	-116.42	-0.85
1	3	503	5250	8076	0.58836	153.73	0.70936	-155.68	0.87725	-157.69	0.61138	-93.6	-0.71
1	3	504	5500	8076	0.5844	131.12	0.74677	-153.79	0.85138	-155.41	0.60455	-70.57	-0.42
1	3	505	5750	8076	0.5798	108.28	0.79221	-153.07	0.81518	-153.97	0.59833	-47.1	0
1	3	506	6000	8076	0.57612	85.2	0.83655	-153.75	0.77663	-153.69	0.59195	-23.29	0.44
1	3	507	6250	8076	0.57305	62.17	0.87288	-155.69	0.74146	-154.57	0.58966	0.52	0.87
1	3	508	6500	8076	0.56687	38.94	0.89012	-158.63	0.71249	-156.5	0.59039	24.05	1.26
1	3	509	6750	8076	0.56688	15.2	0.88995	-162.06	0.69791	-159.22	0.59235	47.52	1.44
1	3	510	7000	8076	0.57213	-8.28	0.87407	-165.3	0.69945	-162.14	0.59543	70.73	1.38
1	3	511	7250	8076	0.57591	-31.45	0.84197	-167.9	0.71272	-164.72	0.59949	93.63	1.19
1	3	512	7500	8076	0.57988	-54.54	0.80174	-169.48	0.73709	-166.76	0.60516	116.27	0.87
1	3	513	7750	8076	0.58319	-77.72	0.75909	-169.96	0.76962	-167.97	0.61015	138.77	0.47
1	3	514	8000	8076	0.58576	-100.78	0.72101	-169.22	0.80572	-168.18	0.61463	161.08	0.05
1	3	515	8250	8076	0.58755	-123.75	0.69292	-167.34	0.84122	-167.36	0.61828	-176.71	-0.34
1	3	516	8500	8076	0.58906	-146.34	0.67712	-164.57	0.87029	-165.55	0.61974	-154.57	-0.64
1	3	517	8750	8076	0.58956	-169	0.67681	-161.41	0.88616	-163.04	0.62011	-132.24	-0.8
1	3	518	9000	8076	0.58939	168.4	0.69183	-158.17	0.88785	-160.27	0.61644	-109.67	-0.82
1	3	519	9250	8076	0.58592	145.99	0.72096	-155.59	0.87086	-157.63	0.61114	-86.92	-0.63
1	3	520	9500	8076	0.58184	123.52	0.76133	-153.96	0.8413	-155.53	0.60529	-63.88	-0.29
1	3	521	9750	8076	0.57815	100.91	0.80547	-153.72	0.80411	-154.21	0.59889	-40.48	0.13
1	3	522	10000	8076	0.57435	78	0.84806	-154.73	0.76587	-154.15	0.59422	-16.75	0.58
1	3	523	10250	8076	0.57136	54.98	0.88089	-156.84	0.73305	-155.31	0.59126	6.97	0.98
1	3	524	10500	8076	0.5698	31.85	0.89599	-159.78	0.71018	-157.38	0.59044	30.47	1.27
1	3	525	10750	8076	0.57117	8.56	0.8915	-163.06	0.70024	-160	0.59187	53.95	1.38
1	3	526	11000	8076	0.57287	-14.84	0.86893	-166.06	0.70314	-162.89	0.59598	77.25	1.33
1	3	527	11250	8076	0.57556	-38.18	0.83242	-168.39	0.71933	-165.46	0.60154	100.19	1.11
1	3	528	11500	8076	0.5791	-61.31	0.78928	-169.71	0.7458	-167.24	0.60726	122.75	0.77
1	3	529	11750	8076	0.58338	-84.41	0.74689	-169.91	0.77945	-168.13	0.61392	145.17	0.36
1	3	530	12000	8076	0.58689	-107.49	0.71087	-168.85	0.81564	-168.05	0.61921	167.48	-0.06
1	3	531	12250	8076	0.58865	-130.28	0.68494	-166.67	0.84877	-166.92	0.62238	-170.34	-0.42
1	3	532	12500	8076	0.59014	-152.84	0.67386	-163.71	0.87453	-164.91	0.6239	-148.23	-0.69
1	3	533	12750	8076	0.59061	-175.43	0.67757	-160.37	0.88676	-162.29	0.62284	-125.82	-0.82
1	3	534	13000	8076	0.589	162	0.69731	-157.26	0.882	-159.49	0.61984	-103.17	-0.76
1	3	535	13250	8076	0.58593	139.59	0.72946	-154.89	0.86168	-156.85	0.61366	-80.21	-0.53
