1000000000.000 +8.7949030214E-003 -3.1405342201E-002 
1043750000.000 +2.1667173623E-002 +3.0038609887E-002 
1087500000.000 -2.9905663424E-002 +3.1670429735E-002 
1131250000.000 -1.2794248498E-002 -3.7704900781E-002 
1175000000.000 +3.5612366332E-002 -1.4613307061E-002 
1218750000.000 -4.4278067910E-003 +1.8710732460E-002 
1262500000.000 -1.5152642886E-002 +1.0212438540E-002 
1306250000.000 -9.3089055982E-003 +1.3255909719E-002 
1350000000.000 +5.1744915195E-003 -3.9640502619E-002 
1393750000.000 +4.2519891458E-002 -8.0729044176E-003 
1437500000.000 -2.7069439032E-002 +4.9571287091E-002 
1481250000.000 -4.9961111758E-002 -1.2766546594E-002 
1525000000.000 +4.6934984202E-002 -2.2735028439E-002 
1568750000.000 +2.3946647872E-002 +1.0348708781E-002 
1612500000.000 -1.3649863266E-002 -1.1712775515E-003 
1656250000.000 -3.7115459366E-002 +5.1542299798E-003 
1700000000.000 -7.4084486858E-003 -1.0047560170E-003 
1743750000.000 +5.2999099633E-002 -4.0314699894E-003 
1787500000.000 +1.3810529602E-002 +1.7993617010E-002 
1831250000.000 -4.7835195709E-002 -2.1495583274E-002 
1875000000.000 -2.0740245415E-002 -1.2097798554E-002 
1918750000.000 +2.2489796379E-002 +2.2843611624E-002 
1962500000.000 +3.7288921052E-002 +1.5651307530E-002 
2006250000.000 -2.4246726091E-003 -4.7024704676E-003 
2050000000.000 -4.8054315952E-002 -4.2328782306E-002 
2093750000.000 +2.8699495843E-003 -5.7905881937E-003 
2137500000.000 +2.3869239160E-002 +6.3950678976E-002 
2181250000.000 +8.0324501260E-003 +7.2169710133E-003 
2225000000.000 -1.9935140555E-003 -5.1464517306E-002 
2268750000.000 -1.1395481020E-002 -2.8732224808E-002 
2312500000.000 -1.1025021099E-002 +3.0739068658E-002 
2356250000.000 -2.2884102795E-003 +4.9480005582E-002 
2400000000.000 +2.0750982083E-002 -6.9401598004E-003 
2443750000.000 +1.6794149852E-002 -5.7224502408E-002 
2487500000.000 -6.4344081658E-003 -1.5322079989E-002 
2531250000.000 -4.2616145038E-002 +4.6972661553E-002 
2575000000.000 -6.8064103876E-003 +2.8919948348E-002 
2618750000.000 +4.7576808228E-002 -2.1182061499E-002 
2662500000.000 +3.4085655708E-002 -3.5381357485E-002 
2706250000.000 -4.1790342566E-002 -1.8959231091E-003 
2750000000.000 -5.3884098722E-002 +2.4644468475E-002 
2793750000.000 +1.5364898735E-002 +1.4398514706E-002 
2837500000.000 +6.5841929079E-002 +4.7386765578E-003 
2881250000.000 +1.5435526891E-002 -2.4207124608E-002 
2925000000.000 -6.6152840791E-002 -1.9698389604E-002 
2968750000.000 -3.5444219960E-002 -6.7609705838E-004 
3012500000.000 +5.2226652441E-002 +4.2294218192E-002 
3056250000.000 +3.2326928880E-002 +3.0017720412E-002 
3100000000.000 -1.5939500539E-002 -5.6274305730E-002 
3143750000.000 -2.3765694126E-002 -4.0311645378E-002 
3187500000.000 -2.1675755648E-002 +3.6299787517E-002 
3231250000.000 +2.7017834697E-002 +3.9923921421E-002 
3275000000.000 +2.3877258242E-002 +1.9882885090E-002 
3318750000.000 -2.1756903544E-002 -6.8374333081E-002 
3362500000.000 +8.9067926865E-003 -3.9870076770E-002 
3406250000.000 -1.4794732679E-002 +7.4305722722E-002 
3450000000.000 -3.1298091117E-002 +2.7059373183E-002 
3493750000.000 +4.8135318548E-002 -3.5129447884E-002 
